active_measurements,active_no_signal,all_cleared,bracket_cut_inconsistencies,bracket_measurements,bracket_optical_success,bracket_optical_trials,bracket_pair_cuts,case_id,category,certified_clears,clear_calls,cleared,commands,cpu_s,discovered_channels,early_optical_success,early_optical_trials,failure,inconsistent_updates,joint_route_solves,known_upper_bound_skips,measurements,method,missed_channels,move_m,optical_fallback_calls,optical_max_cover_radius,outer_priority_used,per_source_s,policy_cleared_channels,problem,seed,shared_known_measurements,shared_negative_cooldown_skips,skipped_precise_measurements,sources,split,stations_visited,stop_reason,switches,total_virtual_s,wall_s
14,4,True,0,14,2,3,2,edge__adversarial-positive__70,edge__adversarial-positive,8,11,10,330,0.02420399999999745,10,0,0,,0,32,0,317,outer05_22,[],22348.198698017193,0,0.0,True,639.7639738,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",4,70,5,0,13,10,ordinary,22,full_coverage_and_all_discovered_cleared,290,6397.639738,0.024218375037889928
18,6,True,0,18,3,3,3,edge__adversarial-positive__70,edge__adversarial-positive,7,10,10,334,0.025907000000003677,10,0,0,,0,32,0,322,outer_first025_22,[],22370.033044427753,0,0.0,True,642.6006610000001,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",4,70,5,0,12,10,ordinary,22,full_coverage_and_all_discovered_cleared,292,6426.00661,0.02597641700413078
18,6,True,0,18,3,3,3,edge__adversarial-positive__70,edge__adversarial-positive,7,10,10,334,0.02600400000000036,10,0,0,,0,32,0,322,sparse_first025_22,[],22370.033044427753,0,0.0,True,642.6006610000001,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",4,70,5,0,12,10,ordinary,22,full_coverage_and_all_discovered_cleared,292,6426.00661,0.026011999987531453
18,3,True,0,18,4,6,1,edge__adversarial-positive__70,edge__adversarial-positive,6,12,10,393,0.02951699999999846,10,0,0,,0,35,0,379,outer_first025_25,[],22118.915571411275,0,0.0,True,672.3783115,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",4,70,6,0,0,10,ordinary,25,full_coverage_and_all_discovered_cleared,349,6723.783115,0.02952170796925202
8,0,True,0,8,2,4,0,edge__adversarial-positive__70,edge__adversarial-positive,8,12,10,432,0.03256799999999771,10,0,0,,0,35,0,418,first025_cd25,[],19998.986273030216,0,0.0,False,653.3797256,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",4,70,6,0,0,10,ordinary,25,full_coverage_and_all_discovered_cleared,388,6533.797256,0.0325886249775067
28,10,True,0,28,2,5,5,edge__adversarial-positive__71,edge__adversarial-positive,10,15,12,392,0.03534900000000363,12,0,0,,0,34,,375,joint22,[],24166.08968241234,0,0.0,,593.184828,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",4,71,11,,1,12,ordinary,22,full_coverage_and_all_discovered_cleared,341,7118.217936,0.03537229198263958
28,10,True,0,28,2,5,5,edge__adversarial-positive__71,edge__adversarial-positive,10,15,12,392,0.03537099999999782,12,0,0,,0,34,0,375,fast22,[],24166.08968241234,0,0.0,,593.184828,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",4,71,11,,1,12,ordinary,22,full_coverage_and_all_discovered_cleared,341,7118.217936,0.03539012494729832
29,11,True,0,29,2,5,5,edge__adversarial-positive__71,edge__adversarial-positive,10,15,12,393,0.035343000000004565,12,0,0,,0,34,0,376,probe05_22,[],24172.432268644778,0,0.0,False,593.7072044166667,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",4,71,11,0,1,12,ordinary,22,full_coverage_and_all_discovered_cleared,341,7124.486453,0.03536174999317154
28,7,True,0,28,1,2,3,edge__adversarial-positive__71,edge__adversarial-positive,11,13,12,370,0.036822999999998274,12,0,0,,0,34,0,355,first025_22,[],23697.23750422264,0,0.0,False,574.6206251666666,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",4,71,7,0,17,12,ordinary,22,full_coverage_and_all_discovered_cleared,318,6895.447502,0.03686333302175626
29,3,True,0,29,3,4,1,edge__adversarial-positive__71,edge__adversarial-positive,9,13,12,371,0.03880500000000353,12,0,0,,0,34,0,356,quarter22,[],22268.01401839734,0,0.0,False,551.2169,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",4,71,7,0,17,12,ordinary,22,full_coverage_and_all_discovered_cleared,318,6614.6028,0.03886254195822403
23,5,True,0,23,2,3,2,edge__adversarial-positive__71,edge__adversarial-positive,10,13,12,365,0.03420799999999957,12,0,0,,0,34,0,350,third22,[],22687.561723064795,0,0.0,False,555.6260285,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",4,71,7,0,17,12,ordinary,22,full_coverage_and_all_discovered_cleared,317,6667.512342,0.0342534999945201
31,8,True,0,31,4,6,4,edge__adversarial-positive__71,edge__adversarial-positive,8,14,12,390,0.03822900000000118,12,0,0,,0,34,0,374,march150_22,[],22967.62474339032,0,0.0,False,572.0437453333333,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",4,71,7,0,1,12,ordinary,22,full_coverage_and_all_discovered_cleared,335,6864.524944,0.038234958017710596
28,5,True,0,28,0,4,2,edge__adversarial-positive__71,edge__adversarial-positive,12,16,12,373,0.035785999999994544,12,0,0,,0,34,0,355,march300_22,[],23434.280632159927,0,0.0,False,571.0713436666666,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",4,71,7,0,17,12,ordinary,22,full_coverage_and_all_discovered_cleared,319,6852.856124,0.0358039999846369
29,11,True,0,29,2,5,5,edge__adversarial-positive__71,edge__adversarial-positive,10,15,12,391,0.03452700000000419,12,0,0,,0,34,0,374,cooldown150_22,[],24172.432430152017,0,0.0,False,592.62387375,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",4,71,9,2,1,12,ordinary,22,full_coverage_and_all_discovered_cleared,338,7111.486485,0.03454920800868422
28,7,True,0,28,1,2,3,edge__adversarial-positive__71,edge__adversarial-positive,11,13,12,370,0.03538999999999959,12,0,0,,0,34,0,355,first025_cd22,[],23697.23750422264,0,0.0,False,574.6206251666666,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",4,71,7,0,17,12,ordinary,22,full_coverage_and_all_discovered_cleared,318,6895.447502,0.0354400830110535
29,3,True,0,29,3,4,1,edge__adversarial-positive__71,edge__adversarial-positive,9,13,12,371,0.038463000000000136,12,0,0,,0,34,0,356,quarter_cd22,[],22268.01401839734,0,0.0,False,551.2169,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",4,71,7,0,17,12,ordinary,22,full_coverage_and_all_discovered_cleared,318,6614.6028,0.03847641602624208
29,3,True,0,29,3,4,1,edge__adversarial-positive__71,edge__adversarial-positive,9,13,12,371,0.038851999999998554,12,0,0,,0,34,0,356,quarter_prediction22,[],22268.01401839734,0,0.0,False,551.2169,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",4,71,7,0,17,12,ordinary,22,full_coverage_and_all_discovered_cleared,318,6614.6028,0.03888704197015613
34,11,True,0,34,2,7,5,edge__adversarial-positive__71,edge__adversarial-positive,10,17,12,352,0.033137000000003525,12,0,0,,0,34,0,333,outer05_22,[],24528.20022437656,0,0.0,True,578.8033373333334,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",4,71,10,0,1,12,ordinary,22,full_coverage_and_all_discovered_cleared,300,6945.640048,0.0331460420275107
32,7,True,0,32,1,4,3,edge__adversarial-positive__71,edge__adversarial-positive,11,15,12,331,0.03275399999999706,12,0,0,,0,34,0,314,outer_first025_22,[],23468.26053210875,0,0.0,True,550.8043426666667,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",4,71,5,0,13,12,ordinary,22,full_coverage_and_all_discovered_cleared,277,6609.652112,0.03279108396964148
32,7,True,0,32,1,4,3,edge__adversarial-positive__71,edge__adversarial-positive,11,15,12,331,0.03222199999999731,12,0,0,,0,34,0,314,sparse_first025_22,[],23468.26053210875,0,0.0,True,550.8043426666667,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",4,71,5,0,13,12,ordinary,22,full_coverage_and_all_discovered_cleared,277,6609.652112,0.0322314589866437
15,6,True,0,15,1,4,2,edge__adversarial-positive__71,edge__adversarial-positive,11,15,12,377,0.030343999999999482,12,0,0,,0,37,0,360,outer_first025_25,[],24393.457719457638,0,0.0,True,589.5576283333334,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",4,71,8,0,6,12,ordinary,25,full_coverage_and_all_discovered_cleared,327,7074.69154,0.03035337501205504
18,5,True,0,18,2,4,2,edge__adversarial-positive__71,edge__adversarial-positive,10,14,12,398,0.04566499999999962,12,0,0,,0,37,0,382,first025_cd25,[],21900.459329261652,0,0.0,False,559.1743224166667,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",4,71,20,3,1,12,ordinary,25,full_coverage_and_all_discovered_cleared,354,6710.091869,0.045701665978413075
31,10,True,0,31,4,4,5,edge__adversarial-negative__67,edge__adversarial-negative,6,10,10,384,0.030979999999999563,10,0,0,,0,32,,372,joint22,[],23357.661961271962,0,0.0,,691.7532389,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,11,,2,10,ordinary,22,full_coverage_and_all_discovered_cleared,336,6917.532389,0.031003916985355318
31,10,True,0,31,4,4,5,edge__adversarial-negative__67,edge__adversarial-negative,6,10,10,384,0.03127399999999625,10,0,0,,0,32,0,372,fast22,[],23357.661961271962,0,0.0,,691.7532389,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,11,,2,10,ordinary,22,full_coverage_and_all_discovered_cleared,336,6917.532389,0.03127366601256654
31,10,True,0,31,4,5,5,edge__adversarial-negative__67,edge__adversarial-negative,6,11,10,385,0.030769999999996855,10,0,0,,0,32,0,372,probe05_22,[],22976.267919614213,0,0.0,False,684.425358,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,11,0,2,10,ordinary,22,full_coverage_and_all_discovered_cleared,336,6844.25358,0.030780125001911074
33,11,True,0,33,4,5,5,edge__adversarial-negative__67,edge__adversarial-negative,6,11,10,387,0.033757999999998844,10,0,0,,0,32,0,374,first025_22,[],23128.457067542757,0,0.0,False,688.8691415000001,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,11,0,2,10,ordinary,22,full_coverage_and_all_discovered_cleared,340,6888.691415,0.03377266594907269
33,2,True,0,33,5,5,1,edge__adversarial-negative__67,edge__adversarial-negative,5,10,10,385,0.03824600000000089,10,0,0,,0,32,0,373,quarter22,[],21623.0153386799,0,0.0,False,657.7603065999999,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,10,0,2,10,ordinary,22,full_coverage_and_all_discovered_cleared,338,6577.603066,0.038291457982268184
31,6,True,0,31,4,6,3,edge__adversarial-negative__67,edge__adversarial-negative,6,12,10,390,0.03476900000000427,10,0,0,,0,32,0,376,third22,[],22063.228779376237,0,0.0,False,669.2645754,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,15,0,2,10,ordinary,22,full_coverage_and_all_discovered_cleared,344,6692.645754,0.03478241601260379
45,14,True,0,45,3,6,7,edge__adversarial-negative__67,edge__adversarial-negative,7,13,10,401,0.03914699999999982,10,0,0,,0,32,0,386,march150_22,[],23778.17234383671,0,0.0,False,708.4634467,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,12,0,3,10,ordinary,22,full_coverage_and_all_discovered_cleared,340,7084.634467,0.03916616702917963
34,8,True,0,34,2,3,4,edge__adversarial-negative__67,edge__adversarial-negative,8,11,10,385,0.03536099999999465,10,0,0,,0,32,0,372,march300_22,[],23277.92029401364,0,0.0,False,690.2584056,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,8,0,2,10,ordinary,22,full_coverage_and_all_discovered_cleared,334,6902.584056,0.03538333403412253
31,10,True,0,31,4,5,5,edge__adversarial-negative__67,edge__adversarial-negative,6,11,10,382,0.030737999999999488,10,0,0,,0,32,0,369,cooldown150_22,[],22976.267919614213,0,0.0,False,682.925358,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,8,3,2,10,ordinary,22,full_coverage_and_all_discovered_cleared,336,6829.25358,0.030837416008580476
33,11,True,0,33,4,5,5,edge__adversarial-negative__67,edge__adversarial-negative,6,11,10,384,0.03275599999999912,10,0,0,,0,32,0,371,first025_cd22,[],23128.457067542757,0,0.0,False,686.9691415,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,8,5,2,10,ordinary,22,full_coverage_and_all_discovered_cleared,336,6869.691415,0.03277612500824034
33,2,True,0,33,5,5,1,edge__adversarial-negative__67,edge__adversarial-negative,5,10,10,383,0.03743799999999453,10,0,0,,0,32,0,371,quarter_cd22,[],21623.0153386799,0,0.0,False,656.7603065999999,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,8,2,2,10,ordinary,22,full_coverage_and_all_discovered_cleared,338,6567.603066,0.03745574998902157
46,7,True,0,46,2,5,3,edge__adversarial-negative__67,edge__adversarial-negative,8,13,10,366,0.04214299999999582,10,0,0,,0,32,0,351,quarter_prediction22,[],22986.855539430257,0,0.0,False,672.1371101,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,9,8,7,10,ordinary,22,full_coverage_and_all_discovered_cleared,310,6721.371101,0.04216925002401695
38,18,True,0,38,3,8,9,edge__adversarial-negative__67,edge__adversarial-negative,7,15,10,396,0.02984599999999915,10,0,0,,0,32,0,379,outer05_22,[],25519.3080930651,0,0.0,True,740.6861614000001,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,17,0,0,10,ordinary,22,full_coverage_and_all_discovered_cleared,343,7406.861614,0.029884499963372946
31,10,True,0,31,3,8,4,edge__adversarial-negative__67,edge__adversarial-negative,7,15,10,378,0.02957800000000077,10,0,0,,0,32,0,361,outer_first025_22,[],23879.87665208592,0,0.0,True,697.297533,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,6,3,0,10,ordinary,22,full_coverage_and_all_discovered_cleared,327,6972.97533,0.029577584005892277
31,10,True,0,31,3,8,4,edge__adversarial-negative__67,edge__adversarial-negative,7,15,10,378,0.030208999999999264,10,0,0,,0,32,0,361,sparse_first025_22,[],23879.87665208592,0,0.0,True,697.297533,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,6,3,0,10,ordinary,22,full_coverage_and_all_discovered_cleared,327,6972.97533,0.03022754198173061
33,14,True,0,33,4,6,6,edge__adversarial-negative__67,edge__adversarial-negative,6,12,10,413,0.03239599999999854,10,0,0,,0,35,0,399,outer_first025_25,[],26708.575256213764,0,0.0,True,775.171505,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,6,3,0,10,ordinary,25,full_coverage_and_all_discovered_cleared,359,7751.71505,0.0324015420046635
15,4,True,0,15,4,5,2,edge__adversarial-negative__67,edge__adversarial-negative,6,11,10,398,0.03131899999999632,10,0,0,,0,35,0,385,first025_cd25,[],22651.35137404068,0,0.0,False,686.0270274000001,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,6,0,7,10,ordinary,25,full_coverage_and_all_discovered_cleared,352,6860.270274,0.031371292017865926
31,11,True,0,31,4,5,5,edge__adversarial-negative__68,edge__adversarial-negative,11,16,15,314,0.040321000000005824,15,0,0,,0,37,,296,joint22,[],26376.138039066132,0,0.0,,473.08184026666663,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,68,18,,3,15,ordinary,22,full_coverage_and_all_discovered_cleared,263,7096.227604,0.040326874994207174
31,11,True,0,31,4,5,5,edge__adversarial-negative__68,edge__adversarial-negative,11,16,15,314,0.0405889999999971,15,0,0,,0,37,0,296,fast22,[],26376.138039066132,0,0.0,,473.08184026666663,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,68,18,,3,15,ordinary,22,full_coverage_and_all_discovered_cleared,263,7096.227604,0.040634832985233516
31,11,True,0,31,4,5,5,edge__adversarial-negative__68,edge__adversarial-negative,11,16,15,314,0.04043800000000175,15,0,0,,0,37,0,296,probe05_22,[],26376.138039066132,0,0.0,False,473.08184026666663,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,68,18,0,3,15,ordinary,22,full_coverage_and_all_discovered_cleared,263,7096.227604,0.04045037494506687
37,12,True,0,37,3,6,5,edge__adversarial-negative__68,edge__adversarial-negative,12,18,15,322,0.04364500000000504,15,0,0,,0,37,0,302,first025_22,[],25495.74536318924,0,0.0,False,464.0766046666667,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,68,22,0,2,15,ordinary,22,full_coverage_and_all_discovered_cleared,268,6961.14907,0.04370083298999816
44,6,True,0,44,5,6,2,edge__adversarial-negative__68,edge__adversarial-negative,10,16,15,330,0.052439999999997156,15,0,0,,0,37,0,312,quarter22,[],25023.41985671913,0,0.0,False,460.8455979333333,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,68,20,0,2,15,ordinary,22,full_coverage_and_all_discovered_cleared,270,6912.683969,0.05245879199355841
28,4,True,0,28,5,8,1,edge__adversarial-negative__68,edge__adversarial-negative,10,18,15,311,0.04251700000000369,15,0,0,,0,37,0,291,third22,[],24638.034879009374,0,0.0,False,448.50713160000004,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,68,14,0,1,15,ordinary,22,full_coverage_and_all_discovered_cleared,261,6727.606974,0.042532249994110316
38,10,True,0,38,3,5,4,edge__adversarial-negative__68,edge__adversarial-negative,12,17,15,319,0.04410499999999473,15,0,0,,0,37,0,300,march150_22,[],25666.406524282935,0,0.0,False,465.08542013333334,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,68,14,0,2,15,ordinary,22,full_coverage_and_all_discovered_cleared,262,6976.281302,0.04418041696771979
32,10,True,0,32,3,6,4,edge__adversarial-negative__68,edge__adversarial-negative,12,18,15,315,0.04130800000000079,15,0,0,,0,37,0,295,march300_22,[],25364.142147045543,0,0.0,False,459.52189519999996,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,68,14,0,1,15,ordinary,22,full_coverage_and_all_discovered_cleared,261,6892.828428,0.04133362497668713
31,11,True,0,31,4,5,5,edge__adversarial-negative__68,edge__adversarial-negative,11,16,15,310,0.03981000000000279,15,0,0,,0,37,0,292,cooldown150_22,[],26376.138039066132,0,0.0,False,471.6151736,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,68,14,4,3,15,ordinary,22,full_coverage_and_all_discovered_cleared,261,7074.227604,0.039846125000622123
37,12,True,0,37,3,6,5,edge__adversarial-negative__68,edge__adversarial-negative,12,18,15,317,0.04406399999999877,15,0,0,,0,37,0,297,first025_cd22,[],25495.74536318924,0,0.0,False,462.14327133333336,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,68,17,5,2,15,ordinary,22,full_coverage_and_all_discovered_cleared,264,6932.14907,0.0441630840068683
44,6,True,0,44,5,6,2,edge__adversarial-negative__68,edge__adversarial-negative,10,16,15,325,0.05228999999999928,15,0,0,,0,37,0,307,quarter_cd22,[],25023.41985671913,0,0.0,False,458.77893126666663,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,68,15,5,2,15,ordinary,22,full_coverage_and_all_discovered_cleared,264,6881.683969,0.052318874979391694
65,4,True,0,65,3,6,1,edge__adversarial-negative__68,edge__adversarial-negative,11,18,15,351,0.0602879999999999,15,0,0,,0,37,0,331,quarter_prediction22,[],24056.241340307733,0,0.0,False,454.74988453333333,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,68,17,5,2,15,ordinary,22,full_coverage_and_all_discovered_cleared,271,6821.248268,0.06035579199669883
35,13,True,0,35,2,4,6,edge__adversarial-negative__68,edge__adversarial-negative,13,17,15,316,0.037228999999996404,15,0,0,,0,37,0,297,outer05_22,[],29198.78146724488,0,0.0,True,510.9170861333333,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,68,16,0,12,15,ordinary,22,full_coverage_and_all_discovered_cleared,258,7663.756292,0.037259875040035695
32,2,True,0,32,3,6,1,edge__adversarial-negative__68,edge__adversarial-negative,12,18,15,310,0.03855599999999981,15,0,0,,0,37,0,290,outer_first025_22,[],28312.987864039773,0,0.0,True,496.70650486666665,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,68,13,0,13,15,ordinary,22,full_coverage_and_all_discovered_cleared,254,7450.597573,0.038563082984182984
32,2,True,0,32,3,6,1,edge__adversarial-negative__68,edge__adversarial-negative,12,18,15,310,0.03825199999999995,15,0,0,,0,37,0,290,sparse_first025_22,[],28312.987864039773,0,0.0,True,496.70650486666665,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,68,13,0,13,15,ordinary,22,full_coverage_and_all_discovered_cleared,254,7450.597573,0.038279458007309586
30,9,True,0,30,3,6,4,edge__adversarial-negative__68,edge__adversarial-negative,12,18,15,351,0.04010600000000153,15,0,0,,0,40,0,331,outer_first025_25,[],26386.08526405114,0,0.0,True,487.2811369333333,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,68,16,2,2,15,ordinary,25,full_coverage_and_all_discovered_cleared,293,7309.217054,0.040120459045283496
28,9,True,0,28,4,6,4,edge__adversarial-negative__68,edge__adversarial-negative,11,17,15,384,0.04130800000000079,15,0,0,,0,40,0,365,first025_cd25,[],23957.32930581793,0,0.0,False,468.23105746666664,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,68,11,0,2,15,ordinary,25,full_coverage_and_all_discovered_cleared,326,7023.465862,0.04135454201605171
30,17,True,0,30,5,7,8,edge__adversarial-negative__69,edge__adversarial-negative,10,17,15,324,0.04371799999999837,15,0,0,,0,37,,305,joint22,[],25544.5178004244,0,0.0,,465.59357073333337,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",4,69,19,,10,15,ordinary,22,full_coverage_and_all_discovered_cleared,269,6983.903561,0.04374833300244063
30,17,True,0,30,5,7,8,edge__adversarial-negative__69,edge__adversarial-negative,10,17,15,324,0.04458999999999946,15,0,0,,0,37,0,305,fast22,[],25544.5178004244,0,0.0,,465.59357073333337,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",4,69,19,,10,15,ordinary,22,full_coverage_and_all_discovered_cleared,269,6983.903561,0.04464870796073228
30,17,True,0,30,5,7,8,edge__adversarial-negative__69,edge__adversarial-negative,10,17,15,324,0.04873900000000475,15,0,0,,0,37,0,305,probe05_22,[],25544.517800424423,0,0.0,False,465.59357073333337,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",4,69,19,0,10,15,ordinary,22,full_coverage_and_all_discovered_cleared,269,6983.903561,0.048775792005471885
28,11,True,0,28,5,8,5,edge__adversarial-negative__69,edge__adversarial-negative,10,18,15,313,0.04277300000000395,15,0,0,,0,37,0,293,first025_22,[],24282.661780872644,0,0.0,False,444.23549019999996,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",4,69,8,0,9,15,ordinary,22,full_coverage_and_all_discovered_cleared,258,6663.532353,0.04280433297390118
29,9,True,0,29,6,8,4,edge__adversarial-negative__69,edge__adversarial-negative,9,17,15,315,0.045761999999996306,15,0,0,,0,37,0,296,quarter22,[],23380.495404178437,0,0.0,False,433.20660506666667,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",4,69,10,0,9,15,ordinary,22,full_coverage_and_all_discovered_cleared,261,6498.099076,0.045840834034606814
24,10,True,0,24,5,6,5,edge__adversarial-negative__69,edge__adversarial-negative,10,16,15,311,0.04322100000000262,15,0,0,,0,37,0,293,third22,[],24135.30325894591,0,0.0,False,442.3373768,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",4,69,12,0,9,15,ordinary,22,full_coverage_and_all_discovered_cleared,265,6635.060652,0.043294542003422976
21,3,True,0,21,3,4,1,edge__adversarial-negative__69,edge__adversarial-negative,12,16,15,307,0.04325800000000157,15,0,0,,0,37,0,289,march150_22,[],22934.977819494372,0,0.0,False,424.9330376,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",4,69,11,0,9,15,ordinary,22,full_coverage_and_all_discovered_cleared,264,6373.995564,0.04329487500945106
