active_measurements,active_no_signal,all_cleared,bracket_cut_inconsistencies,bracket_measurements,bracket_optical_success,bracket_optical_trials,bracket_pair_cuts,case_id,category,certified_clears,clear_calls,cleared,commands,coverage_full_survey_points,cpu_s,discovered_channels,early_optical_success,early_optical_trials,failure,inconsistent_updates,joint_route_solves,known_upper_bound_skips,measurements,method,missed_channels,move_m,optical_fallback_calls,optical_max_cover_radius,per_source_s,policy_cleared_channels,problem,replaced_stations,replacement_measurements,replacement_proposals,replacement_surveys,seed,shared_known_measurements,skipped_precise_measurements,sources,split,stations_visited,stop_reason,switches,total_virtual_s,wall_s
19,4,True,0,19,4,6,2,edge__smooth__67,edge__smooth,6,12,10,387,22,0.06818399999999869,10,0,0,,0,32,0,373,replace22,[],21498.715863599053,0,0.0,656.6743171,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,0,0,10,0,67,14,1,10,ordinary,22,continuous_replacement_coverage_and_all_discovered_cleared,346,6566.743171,0.06836154102347791
33,11,True,0,33,4,5,5,edge__smooth__67,edge__smooth,6,11,10,345,22,0.06413300000000177,10,0,0,,0,0,0,332,replace22_nearest,[],23825.493472713966,0,0.0,677.3098689000001,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,0,0,10,0,67,12,2,10,ordinary,22,continuous_replacement_coverage_and_all_discovered_cleared,295,6773.098689,0.064182958973106
23,6,True,0,23,5,7,3,edge__smooth__67,edge__smooth,5,12,10,377,22,0.06654500000000141,10,0,0,,0,32,0,363,replace22_noshare,[],21950.836839771997,0,0.0,659.2167367,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,0,0,10,0,67,0,1,10,ordinary,22,continuous_replacement_coverage_and_all_discovered_cleared,331,6592.167367,0.06660733302123845
0,0,True,,,,,,edge__smooth__68,edge__smooth,13,15,15,387,,0.0348899999999972,15,,,,0,,,370,baseline_conservative25,[],27806.711269630094,0,0.0,522.0894836,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,,,,,68,,,15,ordinary,25,full_coverage_and_all_discovered_cleared,345,7831.342254,0.0349676669575274
22,8,True,0,22,5,5,4,edge__smooth__68,edge__smooth,10,15,15,375,,0.038358000000002335,15,0,0,,0,40,,358,baseline_task25,[],22868.255383699827,0,0.0,451.04340513333335,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,,,,,68,12,3,15,ordinary,25,full_coverage_and_all_discovered_cleared,327,6765.651077,0.03836816601688042
36,16,True,0,36,5,6,8,edge__smooth__68,edge__smooth,10,16,15,316,,0.04326499999999811,15,0,0,,0,37,,298,static_task22,[],26594.575892473677,0,0.0,476.32767859999996,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,,,,,68,14,2,15,ordinary,22,full_coverage_and_all_discovered_cleared,258,7144.915179,0.043354749970603734
22,8,True,0,22,5,5,4,edge__smooth__68,edge__smooth,10,15,15,375,25,0.09851199999999949,15,0,0,,0,40,0,358,replace25,[],22868.255383699827,0,0.0,451.04340513333335,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,0,0,15,0,68,12,3,15,ordinary,25,continuous_replacement_coverage_and_all_discovered_cleared,327,6765.651077,0.09872195799835026
30,6,True,0,30,7,9,3,edge__smooth__68,edge__smooth,8,17,15,391,25,0.09886799999999951,15,0,0,,0,0,0,372,replace25_nearest,[],25416.601654093683,0,0.0,490.88802193333333,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,0,0,15,0,68,26,0,15,ordinary,25,continuous_replacement_coverage_and_all_discovered_cleared,339,7363.320329,0.0990522499778308
36,16,True,0,36,5,6,8,edge__smooth__68,edge__smooth,10,16,15,316,22,0.09789199999999454,15,0,0,,0,37,0,298,replace22,[],26594.575892473677,0,0.0,476.32767859999996,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,0,0,15,0,68,14,2,15,ordinary,22,continuous_replacement_coverage_and_all_discovered_cleared,258,7144.915179,0.09807904198532924
35,10,True,0,35,8,11,5,edge__smooth__68,edge__smooth,7,18,15,323,22,0.09412999999999982,15,0,0,,0,0,0,303,replace22_nearest,[],25698.695497477423,0,0.0,467.18260653333334,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,0,0,15,0,68,23,0,15,ordinary,22,continuous_replacement_coverage_and_all_discovered_cleared,269,7007.739098,0.09430145798251033
39,16,True,0,39,8,9,8,edge__smooth__68,edge__smooth,7,16,15,329,22,0.0923700000000025,15,0,0,,0,37,0,311,replace22_noshare,[],25504.91609159488,0,0.0,466.79888093333335,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,0,0,15,0,68,0,0,15,ordinary,22,continuous_replacement_coverage_and_all_discovered_cleared,268,7001.983214,0.09250733401859179
0,0,True,,,,,,edge__smooth__69,edge__smooth,15,15,15,352,,0.033063000000005616,15,,,,0,,,335,baseline_conservative25,[],27101.160648989604,0,0.0,498.6821417333333,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",4,,,,,69,,,15,ordinary,25,full_coverage_and_all_discovered_cleared,310,7480.232126,0.03309991699643433
17,1,True,0,17,2,6,0,edge__smooth__69,edge__smooth,13,19,15,362,,0.04239199999999954,15,0,0,,0,40,,341,baseline_task25,[],22675.400453468654,0,0.0,442.8053394,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",4,,,,,69,16,8,15,ordinary,25,full_coverage_and_all_discovered_cleared,315,6642.080091,0.04244824999477714
19,7,True,0,19,3,6,2,edge__smooth__69,edge__smooth,12,18,15,334,,0.03975200000000001,15,0,0,,0,37,,314,static_task22,[],22179.233951522954,0,0.0,424.8564528,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",4,,,,,69,18,5,15,ordinary,22,full_coverage_and_all_discovered_cleared,283,6372.846792,0.03977504197973758
17,1,True,0,17,2,6,0,edge__smooth__69,edge__smooth,13,19,15,362,25,0.09921599999999842,15,0,0,,0,40,0,341,replace25,[],22675.400453468654,0,0.0,442.8053394,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",4,0,0,15,0,69,16,8,15,ordinary,25,continuous_replacement_coverage_and_all_discovered_cleared,315,6642.080091,0.09929929196368903
31,11,True,0,31,3,5,5,edge__smooth__69,edge__smooth,12,17,15,341,25,0.09160399999999669,15,0,0,,0,0,0,322,replace25_nearest,[],25818.962730961815,0,0.0,475.9861696666667,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",4,0,0,15,0,69,17,8,15,ordinary,25,continuous_replacement_coverage_and_all_discovered_cleared,285,7139.792545,0.0917185409925878
19,7,True,0,19,3,6,2,edge__smooth__69,edge__smooth,12,18,15,334,22,0.08980599999999583,15,0,0,,0,37,0,314,replace22,[],22179.233951522954,0,0.0,424.8564528,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",4,0,0,14,0,69,18,5,15,ordinary,22,continuous_replacement_coverage_and_all_discovered_cleared,283,6372.846792,0.08996720897266641
48,20,True,0,48,6,7,9,edge__smooth__69,edge__smooth,9,16,15,311,22,0.08811299999999989,15,0,0,,0,0,0,293,replace22_nearest,[],30009.97623241747,0,0.0,519.5330162666667,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",4,0,0,15,0,69,19,1,15,ordinary,22,continuous_replacement_coverage_and_all_discovered_cleared,248,7792.995244,0.08821699995314702
30,16,True,0,30,5,7,7,edge__smooth__69,edge__smooth,10,17,15,317,22,0.08707499999999868,15,0,0,,0,37,0,298,replace22_noshare,[],24529.94770486439,0,0.0,449.0659692,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",4,0,0,15,0,69,0,9,15,ordinary,22,continuous_replacement_coverage_and_all_discovered_cleared,259,6735.989538,0.0871753339888528
0,0,True,,,,,,edge__smooth__70,edge__smooth,10,10,10,412,,0.027988999999998043,10,,,,0,,,400,baseline_conservative25,[],20396.171811972104,0,0.0,650.5234363,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",4,,,,,70,,,10,ordinary,25,full_coverage_and_all_discovered_cleared,376,6505.234363,0.028015000047162175
5,0,True,0,5,3,3,0,edge__smooth__70,edge__smooth,7,10,10,427,,0.031120999999998844,10,0,0,,0,35,,415,baseline_task25,[],19976.23959589455,0,0.0,650.6247919,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",4,,,,,70,6,0,10,ordinary,25,full_coverage_and_all_discovered_cleared,386,6506.247919,0.031175707990769297
13,0,True,0,13,4,5,0,edge__smooth__70,edge__smooth,6,11,10,331,,0.025519000000002734,10,0,0,,0,32,,318,static_task22,[],22488.417326548963,0,0.0,643.0683463,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",4,,,,,70,8,17,10,ordinary,22,full_coverage_and_all_discovered_cleared,290,6430.683463,0.025519207993056625
5,0,True,0,5,3,3,0,edge__smooth__70,edge__smooth,7,10,10,427,25,0.07179599999999908,10,0,0,,0,35,0,415,replace25,[],19976.23959589455,0,0.0,650.6247919,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",4,0,0,10,0,70,6,0,10,ordinary,25,continuous_replacement_coverage_and_all_discovered_cleared,386,6506.247919,0.07187320897355676
7,2,True,0,7,5,5,1,edge__smooth__70,edge__smooth,5,10,10,358,25,0.06671499999999497,10,0,0,,0,0,0,346,replace25_nearest,[],19172.516336395733,0,0.0,593.5503267,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",4,0,0,10,0,70,14,0,10,ordinary,25,continuous_replacement_coverage_and_all_discovered_cleared,321,5935.503267,0.06683916598558426
13,0,True,0,13,4,5,0,edge__smooth__70,edge__smooth,6,11,10,331,22,0.061661000000000854,10,0,0,,0,32,0,318,replace22,[],22488.417326548963,0,0.0,643.0683463,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",4,0,0,10,0,70,8,17,10,ordinary,22,continuous_replacement_coverage_and_all_discovered_cleared,290,6430.683463,0.06171841698233038
22,4,True,0,22,5,5,2,edge__smooth__70,edge__smooth,5,10,10,337,22,0.06273999999999802,10,0,0,,0,0,0,325,replace22_nearest,[],22402.15677864304,0,0.0,644.7431355,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",4,0,0,10,0,70,7,13,10,ordinary,22,continuous_replacement_coverage_and_all_discovered_cleared,292,6447.431355,0.0628559589968063
19,1,True,0,19,4,4,0,edge__smooth__70,edge__smooth,6,10,10,329,22,0.06186999999999898,10,0,0,,0,32,0,317,replace22_noshare,[],22682.208422461314,0,0.0,645.744168,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",4,0,0,10,0,70,0,16,10,ordinary,22,continuous_replacement_coverage_and_all_discovered_cleared,286,6457.44168,0.061956583987921476
0,0,True,,,,,,edge__smooth__71,edge__smooth,9,28,12,420,,0.02974599999999583,12,,,,0,,,390,baseline_conservative25,[],31365.553200417966,16,17.277025897976213,724.7592199166667,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",4,,,,,71,,,12,ordinary,25,full_coverage_and_all_discovered_cleared,366,8697.110639,0.02975895901909098
21,8,True,0,21,4,5,3,edge__smooth__71,edge__smooth,8,13,12,397,,0.04666499999999729,12,0,0,,0,37,,382,baseline_task25,[],22249.110302209745,0,0.0,564.7351718333333,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",4,,,,,71,31,5,12,ordinary,25,full_coverage_and_all_discovered_cleared,354,6776.822062,0.046766916988417506
28,12,True,0,28,4,4,6,edge__smooth__71,edge__smooth,8,12,12,379,,0.03495499999999652,12,0,0,,0,34,,365,static_task22,[],24864.272283292765,0,0.0,599.4045375833333,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",4,,,,,71,22,0,12,ordinary,22,full_coverage_and_all_discovered_cleared,335,7192.854451,0.034992875007446855
21,8,True,0,21,4,5,3,edge__smooth__71,edge__smooth,8,13,12,397,25,0.09217699999999951,12,0,0,,0,37,0,382,replace25,[],22249.110302209745,0,0.0,564.7351718333333,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",4,0,0,12,0,71,31,5,12,ordinary,25,continuous_replacement_coverage_and_all_discovered_cleared,354,6776.822062,0.0922823750297539
22,9,True,0,22,6,8,4,edge__smooth__71,edge__smooth,6,14,12,370,25,0.08148399999999612,12,0,0,,0,0,0,354,replace25_nearest,[],23193.03465479691,0,0.0,566.7172444166666,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",4,0,0,12,0,71,11,0,12,ordinary,25,continuous_replacement_coverage_and_all_discovered_cleared,326,6800.606933,0.0816776670399122
28,12,True,0,28,4,4,6,edge__smooth__71,edge__smooth,8,12,12,379,22,0.07888899999999666,12,0,0,,0,34,0,365,replace22,[],24864.272283292765,0,0.0,599.4045375833333,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",4,0,0,12,0,71,22,0,12,ordinary,22,continuous_replacement_coverage_and_all_discovered_cleared,335,7192.854451,0.07897979201516137
36,12,True,0,36,5,5,6,edge__smooth__71,edge__smooth,7,12,12,344,22,0.0710329999999999,12,0,0,,0,0,0,330,replace22_nearest,[],27229.263726915455,0,0.0,620.654395,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",4,0,0,12,0,71,3,1,12,ordinary,22,continuous_replacement_coverage_and_all_discovered_cleared,292,7447.85274,0.07108758401591331
28,12,True,0,28,4,4,6,edge__smooth__71,edge__smooth,8,12,12,357,22,0.07474500000000006,12,0,0,,0,34,0,343,replace22_noshare,[],24865.92956098107,0,0.0,587.9321590000001,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",4,0,0,12,0,71,0,0,12,ordinary,22,continuous_replacement_coverage_and_all_discovered_cleared,307,7055.185908,0.07486737496219575
0,0,True,,,,,,edge__adversarial-positive__67,edge__adversarial-positive,9,10,10,406,,0.02725600000000128,10,,,,0,,,394,baseline_conservative25,[],23840.092581475463,0,0.0,715.8018517,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,,,,,67,,,10,ordinary,25,full_coverage_and_all_discovered_cleared,370,7158.018517,0.027297249995172024
22,4,True,0,22,3,5,2,edge__adversarial-positive__67,edge__adversarial-positive,7,12,10,418,,0.03322599999999909,10,0,0,,0,35,,404,baseline_task25,[],22454.850127127153,0,0.0,693.6970028,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,,,,,67,20,4,10,ordinary,25,full_coverage_and_all_discovered_cleared,370,6936.970028,0.03323649999219924
23,6,True,0,23,3,7,3,edge__adversarial-positive__67,edge__adversarial-positive,7,14,10,370,,0.03291500000000269,10,0,0,,0,32,,354,static_task22,[],22865.791802466396,0,0.0,673.5158358,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,,,,,67,14,1,10,ordinary,22,full_coverage_and_all_discovered_cleared,330,6735.158358,0.032974875008221716
22,4,True,0,22,3,5,2,edge__adversarial-positive__67,edge__adversarial-positive,7,12,10,418,25,0.07289700000000465,10,0,0,,0,35,0,404,replace25,[],22454.850127127153,0,0.0,693.6970028,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,0,0,10,0,67,20,4,10,ordinary,25,continuous_replacement_coverage_and_all_discovered_cleared,370,6936.970028,0.0730082499794662
20,4,True,0,20,3,3,2,edge__adversarial-positive__67,edge__adversarial-positive,7,10,10,407,25,0.06462399999999491,10,0,0,,0,0,0,395,replace25_nearest,[],23197.356948789235,0,0.0,702.6471392000001,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,0,0,9,0,67,20,4,10,ordinary,25,continuous_replacement_coverage_and_all_discovered_cleared,362,7026.471392,0.06473512499360368
23,6,True,0,23,3,7,3,edge__adversarial-positive__67,edge__adversarial-positive,7,14,10,370,22,0.06897599999999926,10,0,0,,0,32,0,354,replace22,[],22865.791802466396,0,0.0,673.5158358,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,0,0,10,0,67,14,1,10,ordinary,22,continuous_replacement_coverage_and_all_discovered_cleared,330,6735.158358,0.06906204199185595
31,9,True,0,31,2,4,4,edge__adversarial-positive__67,edge__adversarial-positive,8,12,10,369,22,0.06479399999999913,10,0,0,,0,0,0,355,replace22_nearest,[],28343.49174662548,0,0.0,782.0698345,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,0,0,10,0,67,15,0,10,ordinary,22,continuous_replacement_coverage_and_all_discovered_cleared,321,7820.698345,0.06490704201860353
23,6,True,0,23,3,7,3,edge__adversarial-positive__67,edge__adversarial-positive,7,14,10,357,22,0.06718099999999794,10,0,0,,0,32,0,341,replace22_noshare,[],22872.206754008253,0,0.0,665.3441349,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,0,0,10,0,67,0,0,10,ordinary,22,continuous_replacement_coverage_and_all_discovered_cleared,312,6653.441349,0.06727649999083951
0,0,True,,,,,,edge__adversarial-positive__68,edge__adversarial-positive,13,16,15,388,,0.03389800000000065,15,,,,0,,,370,baseline_conservative25,[],27660.37613688255,1,13.574580795304238,520.3383483333333,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,,,,,68,,,15,ordinary,25,full_coverage_and_all_discovered_cleared,345,7805.075225,0.03391579200979322
27,16,True,0,27,4,5,8,edge__adversarial-positive__68,edge__adversarial-positive,11,16,15,383,,0.03921499999999867,15,0,0,,0,40,,365,baseline_task25,[],23870.8303157373,0,0.0,467.0777374,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,,,,,68,14,3,15,ordinary,25,full_coverage_and_all_discovered_cleared,329,7006.166061,0.039268292021006346
34,9,True,0,34,3,6,4,edge__adversarial-positive__68,edge__adversarial-positive,12,18,15,316,,0.04236999999999824,15,0,0,,0,37,,296,static_task22,[],26565.50819452415,0,0.0,476.07344286666665,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,,,,,68,17,3,15,ordinary,22,full_coverage_and_all_discovered_cleared,264,7141.101643,0.042409541027154773
27,16,True,0,27,4,5,8,edge__adversarial-positive__68,edge__adversarial-positive,11,16,15,383,25,0.09432599999999525,15,0,0,,0,40,0,365,replace25,[],23870.8303157373,0,0.0,467.0777374,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,0,0,15,0,68,14,3,15,ordinary,25,continuous_replacement_coverage_and_all_discovered_cleared,329,7006.166061,0.09440279100090265
30,12,True,0,30,9,10,6,edge__adversarial-positive__68,edge__adversarial-positive,6,16,15,395,25,0.09594799999999992,15,0,0,,0,0,0,377,replace25_nearest,[],25977.91366970171,0,0.0,500.30551586666667,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,0,0,15,0,68,31,0,15,ordinary,25,continuous_replacement_coverage_and_all_discovered_cleared,346,7504.582738,0.0960517090279609
34,9,True,0,34,3,6,4,edge__adversarial-positive__68,edge__adversarial-positive,12,18,15,316,22,0.0939249999999987,15,0,0,,0,37,0,296,replace22,[],26565.50819452415,0,0.0,476.07344286666665,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,0,0,15,0,68,17,3,15,ordinary,22,continuous_replacement_coverage_and_all_discovered_cleared,264,7141.101643,0.09410387504613027
44,12,True,0,44,6,10,5,edge__adversarial-positive__68,edge__adversarial-positive,9,19,15,343,22,0.09250699999999767,15,0,0,,0,0,0,322,replace22_nearest,[],28782.725213088866,0,0.0,515.9696695333333,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,0,0,15,0,68,35,0,15,ordinary,22,continuous_replacement_coverage_and_all_discovered_cleared,286,7739.545043,0.09262825001496822
36,10,True,0,36,3,7,4,edge__adversarial-positive__68,edge__adversarial-positive,12,19,15,327,22,0.09010899999999822,15,0,0,,0,37,0,306,replace22_noshare,[],25355.869068074233,0,0.0,463.9449210666667,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,0,0,15,0,68,0,5,15,ordinary,22,continuous_replacement_coverage_and_all_discovered_cleared,271,6959.173816,0.09022150002419949
0,0,True,,,,,,edge__adversarial-positive__69,edge__adversarial-positive,15,15,15,340,,0.033518000000000825,15,,,,0,,,323,baseline_conservative25,[],29936.180766663038,0,0.0,531.6824101999999,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",4,,,,,69,,,15,ordinary,25,full_coverage_and_all_discovered_cleared,298,7975.236153,0.03354199999012053
28,15,True,0,28,3,6,7,edge__adversarial-positive__69,edge__adversarial-positive,12,18,15,384,,0.04901999999999873,15,0,0,,0,40,,364,baseline_task25,[],23273.38568114498,0,0.0,459.44514226666666,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",4,,,,,69,24,18,15,ordinary,25,full_coverage_and_all_discovered_cleared,333,6891.677134,0.04904016701038927
19,6,True,0,19,2,4,3,edge__adversarial-positive__69,edge__adversarial-positive,13,17,15,327,,0.039500999999994235,15,0,0,,0,37,,308,static_task22,[],23270.285583285193,0,0.0,436.73714099999995,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",4,,,,,69,12,6,15,ordinary,22,full_coverage_and_all_discovered_cleared,276,6551.057115,0.03952908294741064
28,15,True,0,28,3,6,7,edge__adversarial-positive__69,edge__adversarial-positive,12,18,15,384,25,0.10665399999999892,15,0,0,,0,40,0,364,replace25,[],23273.38568114498,0,0.0,459.44514226666666,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",4,0,0,15,0,69,24,18,15,ordinary,25,continuous_replacement_coverage_and_all_discovered_cleared,333,6891.677134,0.10677237500203773
30,7,True,0,30,2,6,3,edge__adversarial-positive__69,edge__adversarial-positive,13,19,15,352,25,0.09461100000000044,15,0,0,,0,0,0,331,replace25_nearest,[],25764.49093437458,0,0.0,479.19321246666664,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",4,0,0,15,0,69,12,0,15,ordinary,25,continuous_replacement_coverage_and_all_discovered_cleared,293,7187.898187,0.09479850000934675
19,6,True,0,19,2,4,3,edge__adversarial-positive__69,edge__adversarial-positive,13,17,15,327,22,0.0916780000000017,15,0,0,,0,37,0,308,replace22,[],23270.285583285193,0,0.0,436.73714099999995,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",4,0,0,15,0,69,12,6,15,ordinary,22,continuous_replacement_coverage_and_all_discovered_cleared,276,6551.057115,0.09182395797688514
43,14,True,0,43,5,6,7,edge__adversarial-positive__69,edge__adversarial-positive,10,16,15,307,22,0.0908979999999957,15,0,0,,0,0,0,289,replace22_nearest,[],30239.955380453954,0,0.0,521.2660717333333,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",4,0,0,15,0,69,20,1,15,ordinary,22,continuous_replacement_coverage_and_all_discovered_cleared,248,7818.991076,0.09101420798106119
15,2,True,0,15,2,4,1,edge__adversarial-positive__69,edge__adversarial-positive,13,17,15,312,22,0.08561699999999917,15,0,0,,0,37,0,293,replace22_noshare,[],23040.803565003283,0,0.0,428.07738073333337,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",4,0,0,14,0,69,0,25,15,ordinary,22,continuous_replacement_coverage_and_all_discovered_cleared,267,6421.160711,0.08574291603872553
0,0,True,,,,,,edge__adversarial-positive__70,edge__adversarial-positive,10,10,10,412,,0.029310999999999865,10,,,,0,,,400,baseline_conservative25,[],20319.43210482455,0,0.0,648.9886423,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",4,,,,,70,,,10,ordinary,25,full_coverage_and_all_discovered_cleared,376,6489.886423,0.029381291999015957
6,0,True,0,6,3,4,0,edge__adversarial-positive__70,edge__adversarial-positive,7,11,10,429,,0.031857000000002245,10,0,0,,0,35,,416,baseline_task25,[],19987.755289431057,0,0.0,651.8551059,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",4,,,,,70,6,0,10,ordinary,25,full_coverage_and_all_discovered_cleared,388,6518.551059,0.03189887502230704
15,4,True,0,15,2,2,2,edge__adversarial-positive__70,edge__adversarial-positive,8,10,10,330,,0.026088000000001443,10,0,0,,0,32,,318,static_task22,[],22145.224009162655,0,0.0,635.9044798,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",4,,,,,70,5,19,10,ordinary,22,full_coverage_and_all_discovered_cleared,290,6359.044798,0.026088832993991673
6,0,True,0,6,3,4,0,edge__adversarial-positive__70,edge__adversarial-positive,7,11,10,429,25,0.07245999999999952,10,0,0,,0,35,0,416,replace25,[],19987.755289431057,0,0.0,651.8551059,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",4,0,0,10,0,70,6,0,10,ordinary,25,continuous_replacement_coverage_and_all_discovered_cleared,388,6518.551059,0.07263741595670581
6,0,True,0,6,4,5,0,edge__adversarial-positive__70,edge__adversarial-positive,6,11,10,355,25,0.06638199999999728,10,0,0,,0,0,0,342,replace25_nearest,[],18966.902876144035,0,0.0,587.7380575,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",4,0,0,10,0,70,12,0,10,ordinary,25,continuous_replacement_coverage_and_all_discovered_cleared,321,5877.380575,0.06650383397936821
