active_measurements,active_no_signal,all_cleared,case_id,category,certified_clears,clear_calls,cleared,commands,cpu_s,discovered_channels,failure,inconsistent_updates,measurements,method,missed_channels,move_m,optical_fallback_calls,optical_max_cover_radius,per_source_s,policy_cleared_channels,problem,seed,sources,split,stations_visited,stop_reason,switches,total_virtual_s,wall_s
20,2,True,uniform__adversarial-spatial__67,uniform__adversarial-spatial,8,14,10,378,0.23569100000000276,10,,0,362,baseline_triangle31_active,[],41308.56814872728,4,12.824152247148396,1045.9713626999999,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,10,ordinary,31,full_coverage_and_all_discovered_cleared,326,10459.713627,0.23643683298723772
0,0,True,uniform__adversarial-spatial__67,uniform__adversarial-spatial,9,11,10,741,0.03889300000000162,10,,0,728,baseline_square45_conservative,[],40691.50117675181,1,15.160942704611532,1251.4300237,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,10,ordinary,45,full_coverage_and_all_discovered_cleared,683,12514.300237,0.03897633298765868
0,0,True,uniform__adversarial-spatial__67,uniform__adversarial-spatial,10,10,10,372,0.025053999999983034,10,,0,360,q4_polar25_conservative,[],25736.911425861992,0,0.0,733.4382284999999,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,10,ordinary,25,full_coverage_and_all_discovered_cleared,337,7334.382285,0.02509504195768386
15,2,True,uniform__adversarial-spatial__67,uniform__adversarial-spatial,8,70,10,361,0.1666139999999814,10,,0,289,q4_polar25_active,[],28457.16090307358,60,16.80576603086123,763.0432165999999,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,10,ordinary,25,full_coverage_and_all_discovered_cleared,264,7630.432166,0.16700791695620865
0,0,True,uniform__adversarial-spatial__67,uniform__adversarial-spatial,9,12,10,434,0.027580999999997857,10,,0,420,q4_polar28_conservative,[],26817.256327882587,2,15.479941133506886,791.1451259,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,10,ordinary,28,full_coverage_and_all_discovered_cleared,392,7911.451259,0.027654208010062575
17,2,True,uniform__adversarial-spatial__67,uniform__adversarial-spatial,8,44,10,383,0.2036200000000008,10,,0,337,q4_polar28_active,[],31596.32028462479,34,17.054644133901146,846.3264053999999,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,10,ordinary,28,full_coverage_and_all_discovered_cleared,307,8463.264054,0.205512041982729
0,0,True,uniform__adversarial-spatial__67,uniform__adversarial-spatial,10,10,10,499,0.02855099999999311,10,,0,487,q4_polar37_conservative,[],32604.580553839838,0,0.0,945.5916115,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,10,ordinary,37,full_coverage_and_all_discovered_cleared,450,9455.916115,0.028619457967579365
19,2,True,uniform__adversarial-spatial__67,uniform__adversarial-spatial,8,26,10,471,0.22014200000000983,10,,0,443,q4_polar37_active,[],35574.71104349735,16,17.519829036704287,982.9942213,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,10,ordinary,37,full_coverage_and_all_discovered_cleared,402,9829.942213,0.22058616601862013
28,4,True,uniform__adversarial-spatial__68,uniform__adversarial-spatial,11,187,15,430,0.3302449999999908,15,,0,241,baseline_triangle31_active,[],52884.00991287338,172,19.19144234230947,838.3201329333333,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,68,15,ordinary,31,full_coverage_and_all_discovered_cleared,202,12574.801994,0.3310768749797717
0,0,True,uniform__adversarial-spatial__68,uniform__adversarial-spatial,15,15,15,514,0.04095000000000937,15,,0,497,baseline_square45_conservative,[],42417.73296672881,0,0.0,766.4364395333333,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,68,15,ordinary,45,full_coverage_and_all_discovered_cleared,453,11496.546593,0.041064832999836653
0,0,True,uniform__adversarial-spatial__68,uniform__adversarial-spatial,13,17,15,321,0.03215899999997873,15,,0,302,q4_polar25_conservative,[],32871.493053959384,2,12.761023664656644,562.8865741333334,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,68,15,ordinary,25,full_coverage_and_all_discovered_cleared,278,8443.298612,0.03224266698816791
30,4,True,uniform__adversarial-spatial__68,uniform__adversarial-spatial,11,110,15,331,0.3530889999999829,15,,0,219,q4_polar25_active,[],39412.683479399755,95,19.256008115882803,634.9691156666667,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,68,15,ordinary,25,full_coverage_and_all_discovered_cleared,187,9524.536735,0.35396770801162347
0,0,True,uniform__adversarial-spatial__68,uniform__adversarial-spatial,14,16,15,324,0.032961999999997715,15,,0,306,q4_polar28_conservative,[],31638.068181439932,1,13.136409637340218,547.6409087333334,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,68,15,ordinary,28,full_coverage_and_all_discovered_cleared,279,8214.613631,0.033048874989617616
27,5,True,uniform__adversarial-spatial__68,uniform__adversarial-spatial,10,58,15,292,0.3183219999999949,15,,0,232,q4_polar28_active,[],39075.78268426682,43,19.191412125093507,625.2104343999999,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,68,15,ordinary,28,full_coverage_and_all_discovered_cleared,199,9378.156516,0.31923079199623317
0,0,True,uniform__adversarial-spatial__68,uniform__adversarial-spatial,14,15,15,475,0.0434099999999944,15,,0,458,q4_polar37_conservative,[],38860.614104364686,0,0.0,703.9415217999999,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,68,15,ordinary,37,full_coverage_and_all_discovered_cleared,422,10559.122827,0.04346775001613423
26,6,True,uniform__adversarial-spatial__68,uniform__adversarial-spatial,9,230,15,552,0.31546000000000163,15,,0,320,q4_polar37_active,[],52153.742289963455,215,19.19148578357557,868.6498947333333,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,68,15,ordinary,37,full_coverage_and_all_discovered_cleared,279,13029.748421,0.31615266599692404
26,1,True,uniform__adversarial-spatial__69,uniform__adversarial-spatial,14,19,15,259,0.29822300000000723,15,,0,238,baseline_triangle31_active,[],45756.00719772505,4,19.18939174505472,708.8134292666667,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",4,69,15,ordinary,31,full_coverage_and_all_discovered_cleared,204,10632.201439,0.29887341702124104
0,0,True,uniform__adversarial-spatial__69,uniform__adversarial-spatial,15,15,15,532,0.040992000000017015,15,,0,515,baseline_square45_conservative,[],42812.352148696555,0,0.0,778.8313618666667,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",4,69,15,ordinary,45,full_coverage_and_all_discovered_cleared,470,11682.470428,0.041128542041406035
0,0,True,uniform__adversarial-spatial__69,uniform__adversarial-spatial,14,15,15,293,0.032880000000005793,15,,0,276,q4_polar25_conservative,[],31955.76109852749,0,0.0,539.8101479333333,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",4,69,15,ordinary,25,full_coverage_and_all_discovered_cleared,251,8097.152219,0.0329281659796834
27,4,True,uniform__adversarial-spatial__69,uniform__adversarial-spatial,11,187,15,392,0.3066479999999956,15,,0,203,q4_polar25_active,[],42624.442590336475,172,19.18990774728102,686.9259037333334,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",4,69,15,ordinary,25,full_coverage_and_all_discovered_cleared,173,10303.888556,0.3074772920226678
0,0,True,uniform__adversarial-spatial__69,uniform__adversarial-spatial,13,17,15,314,0.03288299999999822,15,,0,295,q4_polar28_conservative,[],33307.782909029585,2,15.881551657751666,565.6371050666668,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",4,69,15,ordinary,28,full_coverage_and_all_discovered_cleared,267,8484.556576,0.032970083004329354
24,4,True,uniform__adversarial-spatial__69,uniform__adversarial-spatial,11,279,15,503,0.2803560000000118,15,,0,222,q4_polar28_active,[],44869.41529338303,264,19.19146698710702,742.9255373333333,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",4,69,15,ordinary,28,full_coverage_and_all_discovered_cleared,193,11143.88306,0.2810534170130268
0,0,True,uniform__adversarial-spatial__69,uniform__adversarial-spatial,15,15,15,430,0.037716999999986456,15,,0,413,q4_polar37_conservative,[],36281.63456170223,0,0.0,651.4884611333333,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",4,69,15,ordinary,37,full_coverage_and_all_discovered_cleared,376,9772.326917,0.03778629197040573
30,2,True,uniform__adversarial-spatial__69,uniform__adversarial-spatial,13,35,15,336,0.3536730000000148,15,,0,299,q4_polar37_active,[],45667.082361668305,20,19.181966963295896,734.4277652666666,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",4,69,15,ordinary,37,full_coverage_and_all_discovered_cleared,253,11016.416479,0.35460458404850215
21,3,True,uniform__adversarial-spatial__70,uniform__adversarial-spatial,7,108,10,511,0.24958100000000627,10,,0,401,baseline_triangle31_active,[],44907.255999106455,98,19.243000986700405,1169.5451182000002,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",4,70,10,ordinary,31,full_coverage_and_all_discovered_cleared,365,11695.451182,0.25004266598261893
0,0,True,uniform__adversarial-spatial__70,uniform__adversarial-spatial,10,10,10,722,0.03938999999999737,10,,0,710,baseline_square45_conservative,[],39685.15362070371,0,0.0,1220.2030724,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",4,70,10,ordinary,45,full_coverage_and_all_discovered_cleared,665,12202.030724,0.03953137499047443
0,0,True,uniform__adversarial-spatial__70,uniform__adversarial-spatial,9,10,10,405,0.02681999999998652,10,,0,393,q4_polar25_conservative,[],27137.660949746125,0,0.0,781.1532191,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",4,70,10,ordinary,25,full_coverage_and_all_discovered_cleared,369,7811.532191,0.02685608295723796
20,2,True,uniform__adversarial-spatial__70,uniform__adversarial-spatial,8,103,10,429,0.23572899999999208,10,,0,324,q4_polar25_active,[],30170.55733159651,93,17.733031546829736,827.8111493,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",4,70,10,ordinary,25,full_coverage_and_all_discovered_cleared,295,8278.111493,0.23614591703517362
0,0,True,uniform__adversarial-spatial__70,uniform__adversarial-spatial,10,10,10,480,0.030477999999988015,10,,0,468,q4_polar28_conservative,[],27821.986939471983,0,0.0,839.539738,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",4,70,10,ordinary,28,full_coverage_and_all_discovered_cleared,441,8395.39738,0.030644709011539817
19,1,True,uniform__adversarial-spatial__70,uniform__adversarial-spatial,9,43,10,396,0.23357899999999177,10,,0,351,q4_polar28_active,[],31206.088461394356,33,19.191358461819444,846.5217683999999,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",4,70,10,ordinary,28,full_coverage_and_all_discovered_cleared,320,8465.217684,0.2340099589782767
0,0,True,uniform__adversarial-spatial__70,uniform__adversarial-spatial,10,10,10,534,0.030795000000011896,10,,0,522,q4_polar37_conservative,[],28460.555618179056,0,0.0,883.9111129999999,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",4,70,10,ordinary,37,full_coverage_and_all_discovered_cleared,487,8839.11113,0.03085612499853596
24,3,True,uniform__adversarial-spatial__70,uniform__adversarial-spatial,7,47,10,527,0.30613000000002444,10,,0,478,q4_polar37_active,[],38690.197133979396,37,17.171211240209512,1072.3039428,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",4,70,10,ordinary,37,full_coverage_and_all_discovered_cleared,434,10723.039428,0.30701529199723154
25,2,True,uniform__adversarial-spatial__71,uniform__adversarial-spatial,10,169,12,485,0.3085710000000006,12,,0,314,baseline_triangle31_active,[],53213.564191254394,157,19.188021125958596,1084.8927350833333,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",4,71,12,ordinary,31,full_coverage_and_all_discovered_cleared,275,13018.712821,0.30931679101195186
0,0,True,uniform__adversarial-spatial__71,uniform__adversarial-spatial,12,12,12,638,0.03740200000001437,12,,0,624,baseline_square45_conservative,[],43775.53332924068,0,0.0,1043.0088889166666,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",4,71,12,ordinary,45,full_coverage_and_all_discovered_cleared,581,12516.106667,0.037472540978342295
0,0,True,uniform__adversarial-spatial__71,uniform__adversarial-spatial,10,26,12,372,0.027415000000019063,12,,0,344,q4_polar25_conservative,[],29009.29254050522,14,16.776424741948745,661.9048761666667,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",4,71,12,ordinary,25,full_coverage_and_all_discovered_cleared,319,7942.858514,0.027501957956701517
24,4,True,uniform__adversarial-spatial__71,uniform__adversarial-spatial,8,220,12,498,0.28419999999999845,12,,0,276,q4_polar25_active,[],38644.70613658358,208,19.188021125958596,836.4117691666667,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",4,71,12,ordinary,25,full_coverage_and_all_discovered_cleared,244,10036.94123,0.28475716698449105
0,0,True,uniform__adversarial-spatial__71,uniform__adversarial-spatial,10,16,12,415,0.03125300000002085,12,,0,397,q4_polar28_conservative,[],32048.648824672084,4,16.54612295832546,736.3108133333334,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",4,71,12,ordinary,28,full_coverage_and_all_discovered_cleared,369,8835.72976,0.03133449994493276
24,4,True,uniform__adversarial-spatial__71,uniform__adversarial-spatial,8,163,12,473,0.2846229999999821,12,,0,308,q4_polar28_active,[],40464.58247625016,151,19.20708663105427,868.1597082500001,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",4,71,12,ordinary,28,full_coverage_and_all_discovered_cleared,272,10417.916499,0.2852410409832373
0,0,True,uniform__adversarial-spatial__71,uniform__adversarial-spatial,11,13,12,517,0.03549899999998729,12,,0,502,q4_polar37_conservative,[],34209.7251800639,1,13.830157745377369,823.4120868333333,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",4,71,12,ordinary,37,full_coverage_and_all_discovered_cleared,466,9880.945042,0.0355502919992432
23,3,True,uniform__adversarial-spatial__71,uniform__adversarial-spatial,9,151,12,562,0.29435900000001425,12,,0,409,q4_polar37_active,[],46743.45353989808,139,19.188021125958596,1019.7242275833333,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",4,71,12,ordinary,37,full_coverage_and_all_discovered_cleared,366,12236.690731,0.2970772910048254
25,2,True,edge__iid__67,edge__iid,8,15,10,409,0.3060949999999991,10,,0,392,baseline_triangle31_active,[],43633.122851741704,5,19.102661027590088,1110.4624572999999,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,10,ordinary,31,full_coverage_and_all_discovered_cleared,353,11104.624573,0.30683804099680856
0,0,True,edge__iid__67,edge__iid,9,10,10,758,0.03733400000001552,10,,0,746,baseline_square45_conservative,[],42130.84521318074,0,0.0,1290.8169043,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,10,ordinary,45,full_coverage_and_all_discovered_cleared,702,12908.169043,0.03741641697706655
0,0,True,edge__iid__67,edge__iid,9,10,10,406,0.027328000000011343,10,,0,394,q4_polar25_conservative,[],25822.78944542472,0,0.0,755.5557888000001,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,10,ordinary,25,full_coverage_and_all_discovered_cleared,371,7555.557888,0.027403625019360334
25,3,True,edge__iid__67,edge__iid,7,44,10,354,0.29000500000000784,10,,0,308,q4_polar25_active,[],32575.59616060557,34,16.404819374564326,848.1119228,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,10,ordinary,25,full_coverage_and_all_discovered_cleared,274,8481.119228,0.29075212503084913
0,0,True,edge__iid__67,edge__iid,10,10,10,427,0.027972000000005437,10,,0,415,q4_polar28_conservative,[],23311.347001975373,0,0.0,717.4269393,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,10,ordinary,28,full_coverage_and_all_discovered_cleared,387,7174.269393,0.02801174996420741
23,5,True,edge__iid__67,edge__iid,5,20,10,370,0.26514099999999985,10,,0,348,q4_polar28_active,[],34522.72876856089,10,15.761129273315383,903.7545748,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,10,ordinary,28,full_coverage_and_all_discovered_cleared,313,9037.545748,0.26562287501292303
0,0,True,edge__iid__67,edge__iid,9,10,10,534,0.03122200000001385,10,,0,522,q4_polar37_conservative,[],32836.980503818464,0,0.0,971.3396102999999,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,10,ordinary,37,full_coverage_and_all_discovered_cleared,486,9713.396103,0.031271542015019804
26,1,True,edge__iid__67,edge__iid,9,10,10,497,0.32408399999999915,10,,0,485,q4_polar37_active,[],39218.29427214816,0,0.0,1075.7658862,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,10,ordinary,37,full_coverage_and_all_discovered_cleared,439,10757.658862,0.3250253750011325
32,4,True,edge__iid__68,edge__iid,11,95,15,361,0.38295700000000465,15,,0,264,baseline_triangle31_active,[],51068.85395576524,80,19.191413154581458,804.7847174666666,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,68,15,ordinary,31,full_coverage_and_all_discovered_cleared,223,12071.770762,0.38417779200244695
0,0,True,edge__iid__68,edge__iid,15,15,15,584,0.04274499999999648,15,,0,567,baseline_square45_conservative,[],40849.38493263082,0,0.0,773.5917990666666,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,68,15,ordinary,45,full_coverage_and_all_discovered_cleared,524,11603.876986,0.04281499999342486
0,0,True,edge__iid__68,edge__iid,13,15,15,387,0.03462899999999536,15,,0,370,q4_polar25_conservative,[],27749.754513523738,0,0.0,521.3300602666667,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,68,15,ordinary,25,full_coverage_and_all_discovered_cleared,345,7819.950904,0.034693958004936576
30,4,True,edge__iid__68,edge__iid,11,108,15,373,0.3413759999999968,15,,0,263,q4_polar25_active,[],38670.77756163692,93,19.23051587953622,642.2770332,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,68,15,ordinary,25,full_coverage_and_all_discovered_cleared,231,9634.155498,0.3421733329887502
0,0,True,edge__iid__68,edge__iid,12,15,15,440,0.038510000000002265,15,,0,423,q4_polar28_conservative,[],33949.34010495512,0,0.0,625.0578677333334,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,68,15,ordinary,28,full_coverage_and_all_discovered_cleared,396,9375.868016,0.038588790979702026
31,4,True,edge__iid__68,edge__iid,11,54,15,321,0.36921200000000454,15,,0,265,q4_polar28_active,[],37352.76742741295,39,19.191469566964823,614.3035647333332,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,68,15,ordinary,28,full_coverage_and_all_discovered_cleared,227,9214.553471,0.3699356659781188
0,0,True,edge__iid__68,edge__iid,14,15,15,488,0.035938999999984844,15,,0,471,q4_polar37_conservative,[],33109.531608456564,0,0.0,632.3937550666667,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,68,15,ordinary,37,full_coverage_and_all_discovered_cleared,434,9485.906326,0.0359953329898417
30,3,True,edge__iid__68,edge__iid,12,61,15,500,0.3738439999999912,15,,0,437,q4_polar37_active,[],43690.909773595675,46,19.18759989958005,768.6787962666666,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,68,15,ordinary,37,full_coverage_and_all_discovered_cleared,394,11530.181944,0.3746711249696091
34,2,True,edge__iid__69,edge__iid,13,35,15,320,0.3933330000000126,15,,0,283,baseline_triangle31_active,[],47573.34937848132,20,18.196506065060206,753.7779914,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",4,69,15,ordinary,31,full_coverage_and_all_discovered_cleared,242,11306.669871,0.39438849996076897
0,0,True,edge__iid__69,edge__iid,15,15,15,594,0.04889399999999,15,,0,577,baseline_square45_conservative,[],41679.52879003453,0,0.0,788.5270507333333,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",4,69,15,ordinary,45,full_coverage_and_all_discovered_cleared,532,11827.905761,0.048985500005073845
0,0,True,edge__iid__69,edge__iid,14,15,15,355,0.03340800000000854,15,,0,338,q4_polar25_conservative,[],31119.012417773723,0,0.0,553.4534988666667,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",4,69,15,ordinary,25,full_coverage_and_all_discovered_cleared,313,8301.802483,0.033459459024015814
