active_measurements,active_no_signal,all_cleared,bracket_cut_inconsistencies,bracket_measurements,bracket_optical_success,bracket_optical_trials,bracket_pair_cuts,case_id,category,certified_clears,certified_range_scan_skips,certified_scan_skips,clear_calls,cleared,commands,completion_proxy_weight,configured_angle_schedule,configured_probe_angle_deg,coupled_dispatch_model,coupled_route_plans,cpu_s,deferred_nonstationary_skips,discovered_channels,dispatch_implementation,early_optical_success,early_optical_trials,expanded_sensing_candidates,failure,faithful_attempt_memory_updates,faithful_nonstationary_retained,faithful_stationary_skips,fixed_scan_order,forced_continuations,inconsistent_updates,inferred_negative_memory_updates,initialization_s,interrupted_channels,joint_route_solves,known_upper_bound_skips,logical_negative_memory_limit,maximum_source_primary_rf,maximum_source_rounds,measurements,method,minimum_actual_unknown_per_station,minimum_unknown_actions_per_station,missed_channels,move_m,optical_fallback_calls,optical_local_move_saved_m,optical_max_cover_radius,optical_position_adjustments,outer_priority_used,packet_fallbacks,pair_prediction_checks,per_source_s,policy_cleared_channels,predicted_pair_skips,probe_angle_cap_deg,problem,public_empty_scan_skips,public_empty_scans,seed,service_entry_weight,shared_known_measurements,shared_negative_cooldown_skips,skipped_precise_measurements,source_interruptions,source_packets,sources,split,stations_visited,stop_reason,switches,total_virtual_s,transverse_target_m,transverse_width_rule,uniform_area_ranking_prior,wall_s
9,2,True,0,9,2,4,0,uniform__adversarial-negative__153,uniform__adversarial-negative,11,20,24,15,13,272,,bounded_transverse_width,,locked,41,0.0415750000000088,0,13,cached_distance_prefix_sum,0,0,,,24,0,24,True,0,0,24,0.0001382920308969915,1,0,0,8,4,3,255,count_locked_grid21_29,7,7,[],22184.959291995972,0,,0.0,,False,0,468,462.5378351538462,"[2, 3, 4, 6, 7, 9, 11, 12, 13, 14, 16, 17, 18]",4,30.0,4,0,0,153,1.0,13,6,32,1,20,13,ordinary,21,full_coverage_and_all_discovered_cleared,230,6012.991857,40.0,constant,,0.04158991697477177
9,2,True,0,9,2,4,0,uniform__adversarial-negative__153,uniform__adversarial-negative,11,20,24,15,13,272,,bounded_transverse_width,,locked,41,0.04157499999999459,0,13,cached_distance_prefix_sum,0,0,,,24,0,24,True,0,0,24,0.00014037499204277992,1,0,0,8,4,3,255,lean_locked_grid21_29,7,,[],22184.959291995972,0,,0.0,,False,0,468,462.5378351538462,"[2, 3, 4, 6, 7, 9, 11, 12, 13, 14, 16, 17, 18]",4,30.0,4,,,153,1.0,13,6,32,1,20,13,ordinary,21,full_coverage_and_all_discovered_cleared,230,6012.991857,40.0,constant,,0.0415906659909524
7,0,True,0,7,4,4,0,uniform__adversarial-negative__153,uniform__adversarial-negative,9,15,,13,13,311,,bounded_transverse_width,,base,0,0.03358700000001136,,13,,0,0,,,,,,False,0,0,15,0.00014058401575312018,3,41,0,,2,2,296,range_grid21_7,,,[],24156.72715634474,0,,0.0,,False,0,,511.7188795384615,"[2, 3, 4, 6, 7, 9, 11, 12, 13, 14, 16, 17, 18]",,30.0,4,,,153,1.0,13,2,5,3,20,13,ordinary,21,full_coverage_and_all_discovered_cleared,276,6652.345434,40.0,constant,,0.03364691697061062
12,1,True,0,12,4,5,0,uniform__adversarial-negative__153,uniform__adversarial-negative,9,25,,14,13,313,,bounded_transverse_width,,base,0,0.03627400000000591,,13,,0,0,,,,,,False,0,0,25,0.0001379579771310091,2,45,0,,4,3,297,range_closed21_3,,,[],22994.286639180325,0,,0.0,,False,0,,494.37364046153846,"[2, 3, 4, 6, 7, 9, 11, 12, 13, 14, 16, 17, 18]",,30.0,4,,,153,1.0,12,3,1,2,24,13,ordinary,21,full_coverage_and_all_discovered_cleared,275,6426.857326,40.0,constant,,0.03629250003723428
8,2,True,0,8,2,3,0,uniform__adversarial-negative__154,uniform__adversarial-negative,9,,,12,11,395,,bounded_transverse_width,,,,0.035636999999994146,,11,,0,0,,,,,,,0,0,,0.00017449998995289207,3,39,0,,2,2,381,width_convex22,,,[],20949.429559934462,0,,0.0,,False,0,,591.9896281818181,"[1, 5, 7, 8, 10, 12, 13, 15, 16, 17, 18]",,30.0,4,,,154,,10,3,5,3,17,11,ordinary,22,full_coverage_and_all_discovered_cleared,359,6511.88591,40.0,constant,,0.03566212498117238
8,2,True,0,8,2,3,0,uniform__adversarial-negative__154,uniform__adversarial-negative,9,54,,12,11,341,,bounded_transverse_width,,base,0,0.034406000000004155,,11,,0,0,,,,,,False,0,0,54,0.0001627089804969728,3,39,0,,2,2,327,range_convex22,,,[],20949.429559934462,0,,0.0,,False,0,,562.5350827272728,"[1, 5, 7, 8, 10, 12, 13, 15, 16, 17, 18]",,30.0,4,,,154,1.0,10,3,5,3,17,11,ordinary,22,full_coverage_and_all_discovered_cleared,305,6187.88591,40.0,constant,,0.03445537498919293
8,2,True,0,8,2,3,0,uniform__adversarial-negative__154,uniform__adversarial-negative,9,54,56,12,11,339,,bounded_transverse_width,,base,0,0.038437999999999306,2,11,,0,0,,,56,0,54,False,0,0,56,0.00015708303544670343,3,39,0,8,2,2,325,predict_convex22,9,,[],20949.429559934462,0,,0.0,,False,0,813,561.6259918181818,"[1, 5, 7, 8, 10, 12, 13, 15, 16, 17, 18]",2,30.0,4,,,154,1.0,10,3,5,3,17,11,ordinary,22,full_coverage_and_all_discovered_cleared,305,6177.88591,40.0,constant,,0.03846720798173919
8,2,True,0,8,1,2,0,uniform__adversarial-negative__154,uniform__adversarial-negative,10,0,,12,11,346,,bounded_transverse_width,,locked,39,0.03515199999999652,,11,cached_distance_prefix_sum,0,0,,,,,,True,0,0,0,0.0001611249754205346,2,0,0,,4,3,332,locked_full_convex22,,,[],22303.200940374023,0,,0.0,,False,0,,589.6945623636364,"[1, 5, 7, 8, 10, 12, 13, 15, 16, 17, 18]",,30.0,4,,,154,1.0,13,0,15,2,17,11,ordinary,22,full_coverage_and_all_discovered_cleared,308,6486.640186,40.0,constant,,0.0351684580091387
8,2,True,0,8,1,2,0,uniform__adversarial-negative__154,uniform__adversarial-negative,10,35,36,12,11,310,,bounded_transverse_width,,locked,39,0.03773199999999122,0,11,cached_distance_prefix_sum,0,0,,,36,0,36,True,0,0,36,0.00016729201888665557,2,0,0,8,4,3,296,count_locked_convex22,9,9,[],22303.200940374023,0,,0.0,,False,0,359,570.0581987272727,"[1, 5, 7, 8, 10, 12, 13, 15, 16, 17, 18]",1,30.0,4,0,0,154,1.0,13,0,15,2,17,11,ordinary,22,full_coverage_and_all_discovered_cleared,272,6270.640186,40.0,constant,,0.03774774994235486
8,2,True,0,8,2,3,0,uniform__adversarial-negative__154,uniform__adversarial-negative,9,54,56,12,11,339,,bounded_transverse_width,,base,0,0.038789999999991664,2,11,,0,0,,,56,0,54,False,0,0,56,0.00015158398309722543,3,39,0,8,2,2,325,original_predict_convex22,9,,[],20949.429559934462,0,,0.0,,False,0,813,561.6259918181818,"[1, 5, 7, 8, 10, 12, 13, 15, 16, 17, 18]",2,30.0,4,,,154,1.0,10,3,5,3,17,11,ordinary,22,full_coverage_and_all_discovered_cleared,305,6177.88591,40.0,constant,,0.03882908303057775
8,2,True,0,8,1,2,0,uniform__adversarial-negative__154,uniform__adversarial-negative,10,35,36,12,11,310,,bounded_transverse_width,,locked,39,0.03736299999999915,0,11,cached_distance_prefix_sum,0,0,,,36,0,36,True,0,0,36,0.00016449997201561928,2,0,0,8,4,3,296,lean_locked_convex22,9,,[],22303.200940374023,0,,0.0,,False,0,359,570.0581987272727,"[1, 5, 7, 8, 10, 12, 13, 15, 16, 17, 18]",1,30.0,4,,,154,1.0,13,0,15,2,17,11,ordinary,22,full_coverage_and_all_discovered_cleared,272,6270.640186,40.0,constant,,0.03738941700430587
5,0,True,0,5,0,1,0,uniform__adversarial-negative__154,uniform__adversarial-negative,11,,,12,11,336,,bounded_transverse_width,,,,0.03358599999999967,,11,,0,0,,,,,,,0,0,,0.00015004200395196676,2,37,0,,2,2,322,width_grid21_29,,,[],20650.860334874582,0,,0.0,,False,0,,554.7429152727273,"[1, 5, 7, 8, 10, 12, 13, 15, 16, 17, 18]",,30.0,4,,,154,,4,1,1,2,16,11,ordinary,21,full_coverage_and_all_discovered_cleared,304,6102.172068,40.0,constant,,0.033610915997996926
5,0,True,0,5,0,1,0,uniform__adversarial-negative__154,uniform__adversarial-negative,11,11,,12,11,325,,bounded_transverse_width,,base,0,0.027283999999994535,,11,,0,0,,,,,,False,0,0,11,0.00015158398309722543,2,37,0,,2,2,311,range_grid21_29,,,[],20650.860334874582,0,,0.0,,False,0,,548.7429152727273,"[1, 5, 7, 8, 10, 12, 13, 15, 16, 17, 18]",,30.0,4,,,154,1.0,4,1,1,2,16,11,ordinary,21,full_coverage_and_all_discovered_cleared,293,6036.172068,40.0,constant,,0.02731512498576194
5,0,True,0,5,0,1,0,uniform__adversarial-negative__154,uniform__adversarial-negative,11,11,12,12,11,324,,bounded_transverse_width,,base,0,0.03010999999999342,0,11,,0,0,,,12,0,12,False,0,0,12,0.00014595797983929515,2,37,0,8,2,2,310,predict_grid21_29,9,,[],20650.860334874582,0,,0.0,,False,0,464,548.1974607272728,"[1, 5, 7, 8, 10, 12, 13, 15, 16, 17, 18]",1,30.0,4,,,154,1.0,4,1,1,2,16,11,ordinary,21,full_coverage_and_all_discovered_cleared,292,6030.172068,40.0,constant,,0.030129624996334314
9,3,True,0,9,2,2,1,uniform__adversarial-negative__154,uniform__adversarial-negative,9,0,,11,11,333,,bounded_transverse_width,,locked,39,0.03358799999999462,,11,cached_distance_prefix_sum,0,0,,,,,,True,0,0,0,0.00016479101032018661,1,0,0,,3,2,320,locked_full_grid21_29,,,[],22112.49100670051,0,,0.0,,False,0,,579.5907454545454,"[1, 5, 7, 8, 10, 12, 13, 15, 16, 17, 18]",,30.0,4,,,154,1.0,12,1,1,1,18,11,ordinary,21,full_coverage_and_all_discovered_cleared,298,6375.4982,40.0,constant,,0.033660874993074685
9,3,True,0,9,2,2,1,uniform__adversarial-negative__154,uniform__adversarial-negative,9,30,32,11,11,301,,bounded_transverse_width,,locked,39,0.03506800000000965,0,11,cached_distance_prefix_sum,0,0,,,32,0,32,True,0,0,32,0.0002245000214315951,1,0,0,8,3,2,288,count_locked_grid21_29,9,9,[],22112.49100670051,0,,0.0,,False,0,352,562.1362,"[1, 5, 7, 8, 10, 12, 13, 15, 16, 17, 18]",2,30.0,4,0,0,154,1.0,12,1,1,1,18,11,ordinary,21,full_coverage_and_all_discovered_cleared,266,6183.4982,40.0,constant,,0.035091708006802946
9,3,True,0,9,2,2,1,uniform__adversarial-negative__154,uniform__adversarial-negative,9,30,32,11,11,301,,bounded_transverse_width,,locked,39,0.034720999999990454,0,11,cached_distance_prefix_sum,0,0,,,32,0,32,True,0,0,32,0.00015845795860514045,1,0,0,8,3,2,288,lean_locked_grid21_29,9,,[],22112.49100670051,0,,0.0,,False,0,352,562.1362,"[1, 5, 7, 8, 10, 12, 13, 15, 16, 17, 18]",2,30.0,4,,,154,1.0,12,1,1,1,18,11,ordinary,21,full_coverage_and_all_discovered_cleared,266,6183.4982,40.0,constant,,0.0347337499842979
13,1,True,0,13,2,2,0,uniform__adversarial-negative__154,uniform__adversarial-negative,9,24,,11,11,283,,bounded_transverse_width,,base,0,0.031078000000007933,,11,,0,0,,,,,,False,0,0,24,0.000145500001963228,4,44,0,,3,3,270,range_grid21_7,,,[],23284.252205196884,0,,0.0,,False,0,,573.8045855454545,"[1, 5, 7, 8, 10, 12, 13, 15, 16, 17, 18]",,30.0,4,,,154,1.0,8,5,16,4,23,11,ordinary,21,full_coverage_and_all_discovered_cleared,250,6311.850441,40.0,constant,,0.031143166997935623
16,2,True,0,16,1,1,0,uniform__adversarial-negative__154,uniform__adversarial-negative,10,26,,11,11,288,,bounded_transverse_width,,base,0,0.031094999999993433,,11,,0,0,,,,,,False,0,0,26,0.00013587501598522067,4,46,0,,3,3,275,range_closed21_3,,,[],22354.26593434753,0,,0.0,,False,0,,559.5321078181819,"[1, 5, 7, 8, 10, 12, 13, 15, 16, 17, 18]",,30.0,4,,,154,1.0,8,5,17,4,25,11,ordinary,21,full_coverage_and_all_discovered_cleared,254,6154.853186,40.0,constant,,0.03115658403839916
16,2,True,0,16,2,5,0,uniform__adversarial-negative__155,uniform__adversarial-negative,12,,,17,14,343,,bounded_transverse_width,,,,0.0458059999999989,,14,,0,0,,,,,,,0,0,,0.00013337499694898725,3,50,0,,3,3,324,width_convex22,,,[],22817.24485483246,0,,0.0,,False,0,,468.6034974285714,"[1, 2, 4, 5, 8, 10, 11, 13, 14, 16, 17, 18, 19, 20]",,30.0,4,,,155,,23,6,6,3,28,14,ordinary,22,full_coverage_and_all_discovered_cleared,298,6560.448964,40.0,constant,,0.045820791041478515
16,2,True,0,16,2,5,0,uniform__adversarial-negative__155,uniform__adversarial-negative,12,23,,17,14,320,,bounded_transverse_width,,base,0,0.044735000000002856,,14,,0,0,,,,,,False,0,0,23,0.00014245801139622927,3,50,0,,3,3,301,range_convex22,,,[],22817.24485483246,0,,0.0,,False,0,,458.7463545714286,"[1, 2, 4, 5, 8, 10, 11, 13, 14, 16, 17, 18, 19, 20]",,30.0,4,,,155,1.0,23,6,6,3,28,14,ordinary,22,full_coverage_and_all_discovered_cleared,275,6422.448964,40.0,constant,,0.044751707988325506
16,2,True,0,16,2,5,0,uniform__adversarial-negative__155,uniform__adversarial-negative,12,23,23,17,14,320,,bounded_transverse_width,,base,0,0.04867899999999281,0,14,,0,0,,,23,0,23,False,0,0,23,0.00014008302241563797,3,50,0,8,3,3,301,predict_convex22,6,,[],22817.24485483246,0,,0.0,,False,0,869,458.7463545714286,"[1, 2, 4, 5, 8, 10, 11, 13, 14, 16, 17, 18, 19, 20]",0,30.0,4,,,155,1.0,23,6,6,3,28,14,ordinary,22,full_coverage_and_all_discovered_cleared,275,6422.448964,40.0,constant,,0.04873308300739154
10,0,True,0,10,2,2,0,uniform__adversarial-negative__155,uniform__adversarial-negative,12,0,,14,14,295,,bounded_transverse_width,,locked,46,0.049092999999999165,,14,cached_distance_prefix_sum,0,0,,,,,,True,0,0,0,0.00015962502220645547,2,0,0,,3,3,279,locked_full_convex22,,,[],23005.071266840867,0,,0.0,,False,0,,451.42958935714285,"[1, 2, 4, 5, 8, 10, 11, 13, 14, 16, 17, 18, 19, 20]",,30.0,4,,,155,1.0,22,9,13,2,24,14,ordinary,22,full_coverage_and_all_discovered_cleared,254,6320.014251,40.0,constant,,0.04912133299512789
10,0,True,0,10,2,2,0,uniform__adversarial-negative__155,uniform__adversarial-negative,12,35,35,14,14,260,,bounded_transverse_width,,locked,46,0.0504669999999976,6,14,cached_distance_prefix_sum,0,0,,,35,0,29,True,0,0,35,0.0001373329432681203,2,0,0,8,3,3,244,count_locked_convex22,6,6,[],23005.071266840867,0,,0.0,,False,0,321,436.85816078571423,"[1, 2, 4, 5, 8, 10, 11, 13, 14, 16, 17, 18, 19, 20]",0,30.0,4,0,0,155,1.0,22,9,13,2,24,14,ordinary,22,full_coverage_and_all_discovered_cleared,225,6116.014251,40.0,constant,,0.050474499992560595
16,2,True,0,16,2,5,0,uniform__adversarial-negative__155,uniform__adversarial-negative,12,23,23,17,14,320,,bounded_transverse_width,,base,0,0.0496079999999921,0,14,,0,0,,,23,0,23,False,0,0,23,0.00013641698751598597,3,50,0,8,3,3,301,original_predict_convex22,6,,[],22817.24485483246,0,,0.0,,False,0,869,458.7463545714286,"[1, 2, 4, 5, 8, 10, 11, 13, 14, 16, 17, 18, 19, 20]",0,30.0,4,,,155,1.0,23,6,6,3,28,14,ordinary,22,full_coverage_and_all_discovered_cleared,275,6422.448964,40.0,constant,,0.04968850000295788
10,0,True,0,10,2,2,0,uniform__adversarial-negative__155,uniform__adversarial-negative,12,35,35,14,14,260,,bounded_transverse_width,,locked,46,0.05013599999999485,6,14,cached_distance_prefix_sum,0,0,,,35,0,29,True,0,0,35,0.00017304200446233153,2,0,0,8,3,3,244,lean_locked_convex22,6,,[],23005.071266840867,0,,0.0,,False,0,321,436.85816078571423,"[1, 2, 4, 5, 8, 10, 11, 13, 14, 16, 17, 18, 19, 20]",0,30.0,4,,,155,1.0,22,9,13,2,24,14,ordinary,22,full_coverage_and_all_discovered_cleared,225,6116.014251,40.0,constant,,0.05015204200753942
13,3,True,0,13,3,6,0,uniform__adversarial-negative__155,uniform__adversarial-negative,11,,,17,14,296,,bounded_transverse_width,,,,0.043351999999998725,,14,,0,0,,,,,,,0,0,,0.000139000010676682,3,45,0,,3,2,277,width_grid21_29,,,[],23599.61446612434,0,,0.0,,False,0,,459.9230637857143,"[1, 2, 4, 5, 8, 10, 11, 13, 14, 16, 17, 18, 19, 20]",,30.0,4,,,155,,17,2,2,3,24,14,ordinary,21,full_coverage_and_all_discovered_cleared,255,6438.922893,40.0,constant,,0.0433657499961555
13,3,True,0,13,3,6,0,uniform__adversarial-negative__155,uniform__adversarial-negative,11,19,,17,14,277,,bounded_transverse_width,,base,0,0.043694999999999595,,14,,0,0,,,,,,False,0,0,19,0.00014691695105284452,3,45,0,,3,2,258,range_grid21_29,,,[],23599.61446612434,0,,0.0,,False,0,,451.7087780714286,"[1, 2, 4, 5, 8, 10, 11, 13, 14, 16, 17, 18, 19, 20]",,30.0,4,,,155,1.0,17,2,2,3,24,14,ordinary,21,full_coverage_and_all_discovered_cleared,235,6323.922893,40.0,constant,,0.04378437501145527
13,3,True,0,13,3,6,0,uniform__adversarial-negative__155,uniform__adversarial-negative,11,19,19,17,14,277,,bounded_transverse_width,,base,0,0.04555699999998808,4,14,,0,0,,,19,0,15,False,0,0,19,0.00013408396625891328,3,45,0,8,3,2,258,predict_grid21_29,6,,[],23599.61446612434,0,,0.0,,False,0,326,452.13734949999997,"[1, 2, 4, 5, 8, 10, 11, 13, 14, 16, 17, 18, 19, 20]",0,30.0,4,,,155,1.0,17,2,2,3,24,14,ordinary,21,full_coverage_and_all_discovered_cleared,241,6329.922893,40.0,constant,,0.045573500043246895
7,0,True,0,7,4,4,0,uniform__adversarial-negative__155,uniform__adversarial-negative,10,0,,14,14,295,,bounded_transverse_width,,locked,42,0.04600200000000143,,14,cached_distance_prefix_sum,0,0,,,,,,True,0,0,0,0.0001337499707005918,4,0,0,,3,3,279,locked_full_grid21_29,,,[],21880.616430453298,0,,0.0,,False,0,,435.79452035714286,"[1, 2, 4, 5, 8, 10, 11, 13, 14, 16, 17, 18, 19, 20]",,30.0,4,,,155,1.0,19,3,11,4,21,14,ordinary,21,full_coverage_and_all_discovered_cleared,260,6101.123285,40.0,constant,,0.04602458298904821
7,0,True,0,7,4,4,0,uniform__adversarial-negative__155,uniform__adversarial-negative,10,42,43,14,14,252,,bounded_transverse_width,,locked,42,0.04749099999999373,5,14,cached_distance_prefix_sum,0,0,,,43,0,38,True,0,0,43,0.00014249997911974788,4,0,0,8,3,3,236,count_locked_grid21_29,6,6,[],21880.616430453298,0,,0.0,,False,0,394,417.8659489285714,"[1, 2, 4, 5, 8, 10, 11, 13, 14, 16, 17, 18, 19, 20]",1,30.0,4,0,0,155,1.0,19,3,11,4,21,14,ordinary,21,full_coverage_and_all_discovered_cleared,224,5850.123285,40.0,constant,,0.047517500002868474
7,0,True,0,7,4,4,0,uniform__adversarial-negative__155,uniform__adversarial-negative,10,42,43,14,14,252,,bounded_transverse_width,,locked,42,0.04696900000000426,5,14,cached_distance_prefix_sum,0,0,,,43,0,38,True,0,0,43,0.00013450003461912274,4,0,0,8,3,3,236,lean_locked_grid21_29,6,,[],21880.616430453298,0,,0.0,,False,0,394,417.8659489285714,"[1, 2, 4, 5, 8, 10, 11, 13, 14, 16, 17, 18, 19, 20]",1,30.0,4,,,155,1.0,19,3,11,4,21,14,ordinary,21,full_coverage_and_all_discovered_cleared,224,5850.123285,40.0,constant,,0.047018792014569044
14,2,True,0,14,3,6,0,uniform__adversarial-negative__155,uniform__adversarial-negative,11,47,,17,14,281,,bounded_transverse_width,,base,0,0.04623200000000338,,14,,0,0,,,,,,False,0,0,47,0.00013941602082923055,4,47,0,,4,3,262,range_grid21_7,,,[],24351.365401054103,0,,0.0,,False,0,,464.30522,"[1, 2, 4, 5, 8, 10, 11, 13, 14, 16, 17, 18, 19, 20]",,30.0,4,,,155,1.0,13,4,6,4,26,14,ordinary,21,full_coverage_and_all_discovered_cleared,241,6500.27308,40.0,constant,,0.046246582991443574
7,0,True,0,7,2,5,0,uniform__adversarial-negative__155,uniform__adversarial-negative,12,44,,17,14,258,,bounded_transverse_width,,base,0,0.04201500000000635,,14,,0,0,,,,,,False,0,0,44,0.00012987502850592136,3,42,0,,2,2,239,range_closed21_3,,,[],23604.880459834585,0,,0.0,,False,0,,444.06972085714284,"[1, 2, 4, 5, 8, 10, 11, 13, 14, 16, 17, 18, 19, 20]",,30.0,4,,,155,1.0,19,2,5,3,21,14,ordinary,21,full_coverage_and_all_discovered_cleared,222,6216.976092,40.0,constant,,0.042038582963868976
9,0,True,0,9,0,1,0,uniform__adversarial-negative__156,uniform__adversarial-negative,13,,,14,13,308,,bounded_transverse_width,,,,0.04330299999999454,,13,,0,0,,,,,,,0,0,,0.00012620800407603383,3,44,0,,3,3,292,width_convex22,,,[],22405.861101539187,0,,0.0,,False,0,,483.0901706153846,"[3, 5, 6, 7, 8, 9, 12, 14, 15, 16, 18, 19, 20]",,30.0,4,,,156,,15,7,31,3,22,13,ordinary,22,full_coverage_and_all_discovered_cleared,271,6280.172218,40.0,constant,,0.04344483301974833
9,0,True,0,9,0,1,0,uniform__adversarial-negative__156,uniform__adversarial-negative,13,42,,14,13,266,,bounded_transverse_width,,base,0,0.04116899999999646,,13,,0,0,,,,,,False,0,0,42,0.00015887501649558544,3,44,0,,3,3,250,range_convex22,,,[],22405.861101539187,0,,0.0,,False,0,,463.7055552307692,"[3, 5, 6, 7, 8, 9, 12, 14, 15, 16, 18, 19, 20]",,30.0,4,,,156,1.0,15,7,31,3,22,13,ordinary,22,full_coverage_and_all_discovered_cleared,229,6028.172218,40.0,constant,,0.04119349998654798
9,0,True,0,9,0,1,0,uniform__adversarial-negative__156,uniform__adversarial-negative,13,42,42,14,13,266,,bounded_transverse_width,,base,0,0.04363700000000392,2,13,,0,0,,,42,0,40,False,0,0,42,0.00012191699352115393,3,44,0,8,3,3,250,predict_convex22,7,,[],22405.861101539187,0,,0.0,,False,0,456,463.85940138461535,"[3, 5, 6, 7, 8, 9, 12, 14, 15, 16, 18, 19, 20]",0,30.0,4,,,156,1.0,15,7,31,3,22,13,ordinary,22,full_coverage_and_all_discovered_cleared,231,6030.172218,40.0,constant,,0.04366891703102738
11,1,True,0,11,2,5,0,uniform__adversarial-negative__156,uniform__adversarial-negative,11,0,,16,13,308,,bounded_transverse_width,,locked,45,0.04753300000000138,,13,cached_distance_prefix_sum,0,0,,,,,,True,0,0,0,0.00013899995246902108,2,0,0,,3,3,290,locked_full_convex22,,,[],21511.082960456195,0,,0.0,,False,0,,468.7858914615384,"[3, 5, 6, 7, 8, 9, 12, 14, 15, 16, 18, 19, 20]",,30.0,4,,,156,1.0,17,8,13,2,23,13,ordinary,22,full_coverage_and_all_discovered_cleared,268,6094.216589,40.0,constant,,0.047579333011526614
11,1,True,0,11,2,5,0,uniform__adversarial-negative__156,uniform__adversarial-negative,11,34,34,16,13,274,,bounded_transverse_width,,locked,45,0.04904200000000003,2,13,cached_distance_prefix_sum,0,0,,,34,0,32,True,0,0,34,0.0001514999894425273,2,0,0,8,3,3,256,count_locked_convex22,7,7,[],21511.082960456195,0,,0.0,,False,0,276,453.324353,"[3, 5, 6, 7, 8, 9, 12, 14, 15, 16, 18, 19, 20]",0,30.0,4,0,0,156,1.0,17,8,13,2,23,13,ordinary,22,full_coverage_and_all_discovered_cleared,237,5893.216589,40.0,constant,,0.04904908302705735
9,0,True,0,9,0,1,0,uniform__adversarial-negative__156,uniform__adversarial-negative,13,42,42,14,13,266,,bounded_transverse_width,,base,0,0.04424500000000364,2,13,,0,0,,,42,0,40,False,0,0,42,0.00015070795780047774,3,44,0,8,3,3,250,original_predict_convex22,7,,[],22405.861101539187,0,,0.0,,False,0,456,463.85940138461535,"[3, 5, 6, 7, 8, 9, 12, 14, 15, 16, 18, 19, 20]",0,30.0,4,,,156,1.0,15,7,31,3,22,13,ordinary,22,full_coverage_and_all_discovered_cleared,231,6030.172218,40.0,constant,,0.04427750001195818
11,1,True,0,11,2,5,0,uniform__adversarial-negative__156,uniform__adversarial-negative,11,34,34,16,13,274,,bounded_transverse_width,,locked,45,0.048546000000001754,2,13,cached_distance_prefix_sum,0,0,,,34,0,32,True,0,0,34,0.00013329199282452464,2,0,0,8,3,3,256,lean_locked_convex22,7,,[],21511.082960456195,0,,0.0,,False,0,276,453.324353,"[3, 5, 6, 7, 8, 9, 12, 14, 15, 16, 18, 19, 20]",0,30.0,4,,,156,1.0,17,8,13,2,23,13,ordinary,22,full_coverage_and_all_discovered_cleared,237,5893.216589,40.0,constant,,0.04861220804741606
11,2,True,0,11,3,4,0,uniform__adversarial-negative__156,uniform__adversarial-negative,10,,,14,13,288,,bounded_transverse_width,,,,0.04137699999999711,,13,,0,0,,,,,,,0,0,,0.00014566699974238873,2,43,0,,2,2,272,width_grid21_29,,,[],22261.156869173887,0,,0.0,,False,0,,471.40241346153846,"[3, 5, 6, 7, 8, 9, 12, 14, 15, 16, 18, 19, 20]",,30.0,4,,,156,,20,2,1,2,22,13,ordinary,21,full_coverage_and_all_discovered_cleared,248,6128.231375,40.0,constant,,0.04139224998652935
11,2,True,0,11,3,4,0,uniform__adversarial-negative__156,uniform__adversarial-negative,10,17,,14,13,271,,bounded_transverse_width,,base,0,0.04158999999999935,,13,,0,0,,,,,,False,0,0,17,0.0001242079888470471,2,43,0,,2,2,255,range_grid21_29,,,[],22261.156869173887,0,,0.0,,False,0,,463.55625961538465,"[3, 5, 6, 7, 8, 9, 12, 14, 15, 16, 18, 19, 20]",,30.0,4,,,156,1.0,20,2,1,2,22,13,ordinary,21,full_coverage_and_all_discovered_cleared,231,6026.231375,40.0,constant,,0.041599916003178805
11,2,True,0,11,3,4,0,uniform__adversarial-negative__156,uniform__adversarial-negative,10,17,17,14,13,271,,bounded_transverse_width,,base,0,0.04314000000000817,0,13,,0,0,,,17,0,17,False,0,0,17,0.00012179202167317271,2,43,0,8,2,2,255,predict_grid21_29,7,,[],22261.156869173887,0,,0.0,,False,0,299,463.63318269230774,"[3, 5, 6, 7, 8, 9, 12, 14, 15, 16, 18, 19, 20]",0,30.0,4,,,156,1.0,20,2,1,2,22,13,ordinary,21,full_coverage_and_all_discovered_cleared,232,6027.231375,40.0,constant,,0.04317929199896753
15,2,True,0,15,1,4,0,uniform__adversarial-negative__156,uniform__adversarial-negative,12,0,,16,13,314,,bounded_transverse_width,,locked,47,0.049063000000003854,,13,cached_distance_prefix_sum,0,0,,,,,,True,0,0,0,0.0001314160181209445,3,0,0,,3,3,296,locked_full_grid21_29,,,[],20774.70899859594,0,,0.0,,False,0,,460.3801383076923,"[3, 5, 6, 7, 8, 9, 12, 14, 15, 16, 18, 19, 20]",,30.0,4,,,156,1.0,19,4,4,3,26,13,ordinary,21,full_coverage_and_all_discovered_cleared,276,5984.941798,40.0,constant,,0.04911483300384134
