active_measurements,active_no_signal,all_cleared,bracket_cut_inconsistencies,bracket_measurements,bracket_optical_success,bracket_optical_trials,bracket_pair_cuts,case_id,category,certified_clears,certified_range_scan_skips,certified_scan_skips,clear_calls,cleared,commands,completion_proxy_weight,configured_angle_schedule,configured_probe_angle_deg,coupled_dispatch_model,coupled_route_plans,cpu_s,deferred_nonstationary_skips,discovered_channels,dispatch_implementation,early_optical_success,early_optical_trials,expanded_sensing_candidates,failure,faithful_attempt_memory_updates,faithful_nonstationary_retained,faithful_stationary_skips,fixed_scan_order,forced_continuations,historical_anchor_mode,historical_batch_screens,historical_cache_evictions,historical_exact_clip_calls,historical_inconsistent_cuts,historical_negative_limit,historical_pair_checks,historical_pair_cuts,historical_pair_updates,inconsistent_updates,inferred_negative_memory_updates,initialization_s,interrupted_channels,joint_route_solves,known_upper_bound_skips,logical_negative_memory_limit,maximum_source_primary_rf,maximum_source_rounds,measurements,method,minimum_actual_unknown_per_station,missed_channels,move_m,optical_fallback_calls,optical_local_move_saved_m,optical_max_cover_radius,optical_position_adjustments,outer_priority_used,packet_fallbacks,pair_prediction_checks,per_source_s,policy_cleared_channels,predicted_pair_skips,probe_angle_cap_deg,problem,seed,service_entry_weight,shared_known_measurements,shared_negative_cooldown_skips,skipped_precise_measurements,source_interruptions,source_packets,sources,split,stations_visited,stop_reason,switches,total_virtual_s,transverse_target_m,transverse_width_rule,uniform_area_ranking_prior,wall_s
14,1,True,0,14,0,0,0,clustered__iid__143,clustered__iid,11,0,,11,11,289,,bounded_transverse_width,,arc,46,0.04393899999999462,,11,cached_distance_prefix_sum,0,0,,,,,,False,0,,,,,,,,,,0,0,0.0001307500060647726,2,0,0,,3,3,276,arc05_noskip_width015,,[],20297.87813059845,0,,0.0,,False,0,,522.0523292727273,"[1, 2, 3, 5, 7, 8, 10, 12, 16, 18, 20]",,30.0,4,143,0.5,15,2,1,2,24,11,ordinary,22,full_coverage_and_all_discovered_cleared,248,5742.575622,40.0,constant,,0.04394791601225734
14,1,True,0,14,0,0,0,clustered__iid__143,clustered__iid,11,6,6,11,11,283,,bounded_transverse_width,,arc,46,0.0445840000000004,1,11,cached_distance_prefix_sum,0,0,,,6,0,5,False,0,,,,,,,,,,0,6,0.0001355419517494738,2,0,0,4,3,3,270,deferred_arc05_width015,9,[],20297.87813059845,0,,0.0,,False,0,0,518.8705110909091,"[1, 2, 3, 5, 7, 8, 10, 12, 16, 18, 20]",0,30.0,4,143,0.5,15,2,1,2,24,11,ordinary,22,full_coverage_and_all_discovered_cleared,243,5707.575622,40.0,constant,,0.04465162503765896
12,2,True,0,12,3,3,1,clustered__iid__143,clustered__iid,8,0,,11,11,272,,bounded_transverse_width,,locked,44,0.03096099999999069,,11,cached_distance_prefix_sum,0,0,,,,,,True,0,,,,,,,,,,0,0,0.0001337499707005918,3,0,0,,3,3,259,locked_noskip_width015,,[],20360.010477831485,0,,0.0,,False,0,,514.4547354545455,"[1, 2, 3, 5, 7, 8, 10, 12, 16, 18, 20]",,30.0,4,143,1.0,8,9,1,3,22,11,ordinary,22,full_coverage_and_all_discovered_cleared,237,5659.00209,40.0,constant,,0.030984500015620142
12,2,True,0,12,3,3,1,clustered__iid__143,clustered__iid,8,0,0,11,11,272,,bounded_transverse_width,,locked,44,0.031795999999999935,0,11,cached_distance_prefix_sum,0,0,,,0,0,0,True,0,,,,,,,,,,0,0,0.00012799998512491584,3,0,0,4,3,3,259,deferred_locked_width015,9,[],20360.010477831485,0,,0.0,,False,0,0,514.4547354545455,"[1, 2, 3, 5, 7, 8, 10, 12, 16, 18, 20]",0,30.0,4,143,1.0,8,9,1,3,22,11,ordinary,22,full_coverage_and_all_discovered_cleared,237,5659.00209,40.0,constant,,0.03180858300765976
7,2,True,0,7,4,4,0,clustered__iid__143,clustered__iid,7,7,7,11,11,282,,bounded_transverse_width,,base,0,0.031487999999995964,0,11,,0,0,,,7,0,7,False,0,,,,,,,,,,0,7,0.00013500003842636943,1,38,0,4,3,2,269,cheap_predict4_width015,9,[],21805.30631494832,0,,0.0,,False,0,52,546.187386909091,"[1, 2, 3, 5, 7, 8, 10, 12, 16, 18, 20]",0,30.0,4,143,1.0,14,5,0,1,16,11,ordinary,22,full_coverage_and_all_discovered_cleared,247,6008.061256,40.0,constant,,0.03149625001242384
7,2,True,0,7,4,4,0,clustered__iid__143,clustered__iid,7,7,8,11,11,281,,bounded_transverse_width,,base,0,0.032125999999990995,0,11,,0,0,,,8,0,8,False,0,,,,,,,,,,0,8,0.0001308330101892352,1,38,0,8,3,2,268,cheap_predict8_width015,9,[],21805.30631494832,0,,0.0,,False,0,149,545.6419323636363,"[1, 2, 3, 5, 7, 8, 10, 12, 16, 18, 20]",1,30.0,4,143,1.0,14,5,0,1,16,11,ordinary,22,full_coverage_and_all_discovered_cleared,246,6002.061256,40.0,constant,,0.032135582994669676
14,1,True,0,14,0,0,0,clustered__iid__143,clustered__iid,11,6,6,11,11,283,,bounded_transverse_width,,arc,46,0.04639099999999985,1,11,cached_distance_prefix_sum,0,0,,,6,0,5,False,0,,,,,,,,,,0,6,0.00014141597785055637,2,0,0,8,3,3,270,cheap_predict8_arc05_width015,9,[],20297.87813059845,0,,0.0,,False,0,47,518.8705110909091,"[1, 2, 3, 5, 7, 8, 10, 12, 16, 18, 20]",0,30.0,4,143,0.5,15,2,1,2,24,11,ordinary,22,full_coverage_and_all_discovered_cleared,243,5707.575622,40.0,constant,,0.046469249995425344
12,2,True,0,12,3,3,1,clustered__iid__143,clustered__iid,8,0,0,11,11,272,,bounded_transverse_width,,locked,44,0.032821000000012646,0,11,cached_distance_prefix_sum,0,0,,,0,0,0,True,0,,,,,,,,,,0,0,0.00013941695215180516,3,0,0,8,3,3,259,cheap_predict8_locked_width015,9,[],20360.010477831485,0,,0.0,,False,0,16,514.4547354545455,"[1, 2, 3, 5, 7, 8, 10, 12, 16, 18, 20]",0,30.0,4,143,1.0,8,9,1,3,22,11,ordinary,22,full_coverage_and_all_discovered_cleared,237,5659.00209,40.0,constant,,0.032828332972712815
8,2,True,0,8,4,4,0,clustered__iid__143,clustered__iid,7,9,,11,11,280,,bounded_transverse_width,,base,0,0.034520999999998025,,11,,0,0,,,,,,False,0,first,,0,,0,8,282,7,3,0,9,0.00012508401414379478,1,39,0,,3,2,267,history_first8_width015,,[],21313.67096576283,0,,0.0,,False,0,,536.1576533636363,"[1, 2, 3, 5, 7, 8, 10, 12, 16, 18, 20]",,30.0,4,143,1.0,13,5,0,1,17,11,ordinary,22,full_coverage_and_all_discovered_cleared,245,5897.734187,40.0,constant,,0.03452808305155486
8,2,True,0,8,4,4,0,clustered__iid__143,clustered__iid,7,9,,11,11,280,,bounded_transverse_width,,base,0,0.0340049999999934,,11,,0,0,,,,,,False,0,first,275,0,31,0,8,282,7,3,0,9,0.00014424999244511127,1,39,0,,3,2,267,batch_history_first8_width015,,[],21313.67096576283,0,,0.0,,False,0,,536.1576533636363,"[1, 2, 3, 5, 7, 8, 10, 12, 16, 18, 20]",,30.0,4,143,1.0,13,5,0,1,17,11,ordinary,22,full_coverage_and_all_discovered_cleared,245,5897.734187,40.0,constant,,0.03400937496917322
7,0,True,0,7,2,2,0,clustered__iid__144,clustered__iid,11,,,13,13,293,,bounded_transverse_width,,,,0.03673500000000729,,13,,0,0,,,,,,,0,,,,,,,,,,0,,0.00028608401771634817,2,42,0,,2,2,278,width40_f015_22,,[],20839.998515161395,0,,0.0,,False,0,,451.8461306153846,"[2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 18, 20]",,30.0,4,144,,18,0,27,2,20,13,ordinary,22,full_coverage_and_all_discovered_cleared,251,5873.999698,40.0,constant,,0.036749749968294054
7,0,True,0,7,2,2,0,clustered__iid__144,clustered__iid,11,20,,13,13,273,,bounded_transverse_width,,base,0,0.0363619999999969,,13,,0,0,,,,,,False,0,,,,,,,,,,0,20,0.0001402089837938547,2,42,0,,2,2,258,range_width015,,[],20839.998515161395,0,,0.0,,False,0,,442.61536138461537,"[2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 18, 20]",,30.0,4,144,1.0,18,0,27,2,20,13,ordinary,22,full_coverage_and_all_discovered_cleared,231,5753.999698,40.0,constant,,0.03638370899716392
7,0,True,0,7,2,2,0,clustered__iid__144,clustered__iid,11,20,,13,13,273,,bounded_transverse_width,,base,0,0.03702099999999575,,13,,0,0,,,20,0,20,False,0,,,,,,,,,,0,20,0.0001413339632563293,2,42,0,,2,2,258,faithful_width015,,[],20839.998515161395,0,,0.0,,False,0,,442.61536138461537,"[2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 18, 20]",,30.0,4,144,1.0,18,0,27,2,20,13,ordinary,22,full_coverage_and_all_discovered_cleared,231,5753.999698,40.0,constant,,0.03704725002171472
7,0,True,0,7,2,2,0,clustered__iid__144,clustered__iid,11,20,20,13,13,273,,bounded_transverse_width,,base,0,0.03712200000001076,0,13,,0,0,,,20,0,20,False,0,,,,,,,,,,0,20,0.00014070799807086587,2,42,0,4,2,2,258,deferred_width015,7,[],20839.998515161395,0,,0.0,,False,0,0,442.61536138461537,"[2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 18, 20]",0,30.0,4,144,1.0,18,0,27,2,20,13,ordinary,22,full_coverage_and_all_discovered_cleared,231,5753.999698,40.0,constant,,0.03723379096481949
7,0,True,0,7,2,2,0,clustered__iid__144,clustered__iid,11,20,20,13,13,273,,bounded_transverse_width,,base,0,0.04609699999998895,0,13,,0,0,,,20,0,20,False,0,,,,,,,,,,0,20,0.00014708295930176973,2,42,0,8,2,2,258,predict8_width015,7,[],20839.998515161395,0,,0.0,,False,0,617,442.61536138461537,"[2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 18, 20]",0,30.0,4,144,1.0,18,0,27,2,20,13,ordinary,22,full_coverage_and_all_discovered_cleared,231,5753.999698,40.0,constant,,0.04614645801484585
12,0,True,0,12,2,2,0,clustered__iid__144,clustered__iid,11,0,,13,13,298,,bounded_transverse_width,,arc,47,0.04785800000000506,,13,cached_distance_prefix_sum,0,0,,,,,,False,0,,,,,,,,,,0,0,0.00014816602924838662,7,0,0,,2,2,283,arc05_noskip_width015,,[],19896.43945658225,0,,0.0,,False,0,,439.6375297692308,"[2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 18, 20]",,30.0,4,144,0.5,18,1,27,7,25,13,ordinary,22,full_coverage_and_all_discovered_cleared,256,5715.287887,40.0,constant,,0.04787795798620209
12,0,True,0,12,2,2,0,clustered__iid__144,clustered__iid,11,20,20,13,13,278,,bounded_transverse_width,,arc,47,0.048190000000005284,1,13,cached_distance_prefix_sum,0,0,,,20,0,19,False,0,,,,,,,,,,0,20,0.00014616601401939988,7,0,0,4,2,2,263,deferred_arc05_width015,7,[],19896.43945658225,0,,0.0,,False,0,0,430.4836836153846,"[2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 18, 20]",0,30.0,4,144,0.5,18,1,27,7,25,13,ordinary,22,full_coverage_and_all_discovered_cleared,237,5596.287887,40.0,constant,,0.04819887498160824
3,0,True,0,3,4,4,0,clustered__iid__144,clustered__iid,9,0,,13,13,267,,bounded_transverse_width,,locked,38,0.03509700000000748,,13,cached_distance_prefix_sum,0,0,,,,,,True,0,,,,,,,,,,0,0,0.00013412500265985727,1,0,0,,2,2,252,locked_noskip_width015,,[],21538.29250969558,0,,0.0,,False,0,,450.74296146153847,"[2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 18, 20]",,30.0,4,144,1.0,13,1,21,1,16,13,ordinary,22,full_coverage_and_all_discovered_cleared,227,5859.658499,40.0,constant,,0.03511774999788031
3,0,True,0,3,4,4,0,clustered__iid__144,clustered__iid,9,19,19,13,13,248,,bounded_transverse_width,,locked,38,0.03567100000000778,3,13,cached_distance_prefix_sum,0,0,,,19,0,16,True,0,,,,,,,,,,0,19,0.00013170798774808645,1,0,0,4,2,2,233,deferred_locked_width015,7,[],21538.29250969558,0,,0.0,,False,0,0,442.281423,"[2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 18, 20]",0,30.0,4,144,1.0,13,1,21,1,16,13,ordinary,22,full_coverage_and_all_discovered_cleared,212,5749.658499,40.0,constant,,0.035673500038683414
7,0,True,0,7,2,2,0,clustered__iid__144,clustered__iid,11,20,20,13,13,273,,bounded_transverse_width,,base,0,0.03824600000000089,0,13,,0,0,,,20,0,20,False,0,,,,,,,,,,0,20,0.00013112497981637716,2,42,0,4,2,2,258,cheap_predict4_width015,7,[],20839.998515161395,0,,0.0,,False,0,149,442.61536138461537,"[2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 18, 20]",0,30.0,4,144,1.0,18,0,27,2,20,13,ordinary,22,full_coverage_and_all_discovered_cleared,231,5753.999698,40.0,constant,,0.03825725003844127
7,0,True,0,7,2,2,0,clustered__iid__144,clustered__iid,11,20,20,13,13,273,,bounded_transverse_width,,base,0,0.0395250000000118,0,13,,0,0,,,20,0,20,False,0,,,,,,,,,,0,20,0.00015033298404887319,2,42,0,8,2,2,258,cheap_predict8_width015,7,[],20839.998515161395,0,,0.0,,False,0,617,442.61536138461537,"[2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 18, 20]",0,30.0,4,144,1.0,18,0,27,2,20,13,ordinary,22,full_coverage_and_all_discovered_cleared,231,5753.999698,40.0,constant,,0.03961287502897903
12,0,True,0,12,2,2,0,clustered__iid__144,clustered__iid,11,20,20,13,13,278,,bounded_transverse_width,,arc,47,0.05155799999999999,1,13,cached_distance_prefix_sum,0,0,,,20,0,19,False,0,,,,,,,,,,0,20,0.00014783302322030067,7,0,0,8,2,2,263,cheap_predict8_arc05_width015,7,[],19896.43945658225,0,,0.0,,False,0,617,430.4836836153846,"[2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 18, 20]",0,30.0,4,144,0.5,18,1,27,7,25,13,ordinary,22,full_coverage_and_all_discovered_cleared,237,5596.287887,40.0,constant,,0.051607250003144145
3,0,True,0,3,4,4,0,clustered__iid__144,clustered__iid,9,19,19,13,13,248,,bounded_transverse_width,,locked,38,0.053099000000003116,3,13,cached_distance_prefix_sum,0,0,,,19,0,16,True,0,,,,,,,,,,0,19,0.00015891704242676497,1,0,0,8,2,2,233,cheap_predict8_locked_width015,7,[],21538.29250969558,0,,0.0,,False,0,251,442.281423,"[2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 18, 20]",0,30.0,4,144,1.0,13,1,21,1,16,13,ordinary,22,full_coverage_and_all_discovered_cleared,212,5749.658499,40.0,constant,,0.0653409159858711
7,0,True,0,7,2,2,0,clustered__iid__144,clustered__iid,11,20,,13,13,273,,bounded_transverse_width,,base,0,0.050559000000006904,,13,,0,0,,,,,,False,0,first,,0,,0,8,748,1,1,0,20,0.00027941697044298053,2,42,0,,2,2,258,history_first8_width015,,[],20839.998515161395,0,,0.0,,False,0,,442.61536138461537,"[2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 18, 20]",,30.0,4,144,1.0,18,0,27,2,20,13,ordinary,22,full_coverage_and_all_discovered_cleared,231,5753.999698,40.0,constant,,0.05288066703360528
7,0,True,0,7,2,2,0,clustered__iid__144,clustered__iid,11,20,,13,13,273,,bounded_transverse_width,,base,0,0.042073000000002025,,13,,0,0,,,,,,False,0,first,722,0,15,0,8,748,1,1,0,20,0.00025412498507648706,2,42,0,,2,2,258,batch_history_first8_width015,,[],20839.998515161395,0,,0.0,,False,0,,442.61536138461537,"[2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 18, 20]",,30.0,4,144,1.0,18,0,27,2,20,13,ordinary,22,full_coverage_and_all_discovered_cleared,231,5753.999698,40.0,constant,,0.042113916017115116
9,1,True,0,9,6,6,0,clustered__iid__145,clustered__iid,10,,,16,16,157,,bounded_transverse_width,,,,0.03308499999999981,,16,,0,0,,,,,,,0,,,,,,,,,,0,,0.00016916601452976465,1,33,13,,3,2,139,width40_f015_22,,[],11961.215345247792,0,,0.0,,False,0,,205.702691875,"[1, 2, 3, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19]",,30.0,4,145,,30,5,2,1,24,16,ordinary,9,public_upper_bound_16,124,3291.24307,40.0,constant,,0.03311441600089893
9,1,True,0,9,6,6,0,clustered__iid__145,clustered__iid,10,3,,16,16,154,,bounded_transverse_width,,base,0,0.03315200000000118,,16,,0,0,,,,,,False,0,,,,,,,,,,0,3,0.00010466598905622959,1,33,13,,3,2,136,range_width015,,[],11961.215345247792,0,,0.0,,False,0,,204.577691875,"[1, 2, 3, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19]",,30.0,4,145,1.0,30,5,2,1,24,16,ordinary,9,public_upper_bound_16,121,3273.24307,40.0,constant,,0.03318566596135497
9,1,True,0,9,6,6,0,clustered__iid__145,clustered__iid,10,3,,16,16,154,,bounded_transverse_width,,base,0,0.03324100000000385,,16,,0,0,,,3,0,3,False,0,,,,,,,,,,0,3,0.00010025000665336847,1,33,13,,3,2,136,faithful_width015,,[],11961.215345247792,0,,0.0,,False,0,,204.577691875,"[1, 2, 3, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19]",,30.0,4,145,1.0,30,5,2,1,24,16,ordinary,9,public_upper_bound_16,121,3273.24307,40.0,constant,,0.03334249998442829
9,1,True,0,9,6,6,0,clustered__iid__145,clustered__iid,10,3,3,16,16,154,,bounded_transverse_width,,base,0,0.03371899999999073,0,16,,0,0,,,3,0,3,False,0,,,,,,,,,,0,3,0.00010374997509643435,1,33,13,4,3,2,136,deferred_width015,5,[],11961.215345247792,0,,0.0,,False,0,0,204.577691875,"[1, 2, 3, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0,30.0,4,145,1.0,30,5,2,1,24,16,ordinary,9,public_upper_bound_16,121,3273.24307,40.0,constant,,0.03373662498779595
9,1,True,0,9,6,6,0,clustered__iid__145,clustered__iid,10,3,4,16,16,153,,bounded_transverse_width,,base,0,0.03565299999999638,1,16,,0,0,,,4,0,3,False,0,,,,,,,,,,0,4,9.550002869218588e-05,1,33,13,8,3,2,135,predict8_width015,5,[],11961.215345247792,0,,0.0,,False,0,170,204.265191875,"[1, 2, 3, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19]",1,30.0,4,145,1.0,30,5,2,1,24,16,ordinary,9,public_upper_bound_16,121,3268.24307,40.0,constant,,0.035673624952323735
14,3,True,0,14,7,8,0,clustered__iid__145,clustered__iid,9,0,,17,16,214,,bounded_transverse_width,,arc,46,0.042250999999993155,,16,cached_distance_prefix_sum,0,0,,,,,,False,0,,,,,,,,,,0,0,0.00011170801008120179,2,0,3,,4,3,195,arc05_noskip_width015,,[],21324.249958959503,0,,0.0,,False,0,,343.42812425,"[1, 2, 3, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19]",,30.0,4,145,0.5,18,4,16,2,27,16,ordinary,19,public_upper_bound_16,172,5494.849988,40.0,constant,,0.04226970800664276
14,3,True,0,14,7,8,0,clustered__iid__145,clustered__iid,9,1,1,17,16,213,,bounded_transverse_width,,arc,46,0.04395599999999433,0,16,cached_distance_prefix_sum,0,0,,,1,0,1,False,0,,,,,,,,,,0,1,0.00011929101310670376,2,0,3,4,4,3,194,deferred_arc05_width015,5,[],21324.249958959503,0,,0.0,,False,0,0,343.05312425,"[1, 2, 3, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0,30.0,4,145,0.5,18,4,16,2,27,16,ordinary,19,public_upper_bound_16,171,5488.849988,40.0,constant,,0.04404725000495091
13,1,True,0,13,4,4,0,clustered__iid__145,clustered__iid,12,0,,16,16,166,,bounded_transverse_width,,locked,39,0.03778499999999951,,16,cached_distance_prefix_sum,0,0,,,,,,True,0,,,,,,,,,,0,0,0.00011491699842736125,1,0,11,,4,3,148,locked_noskip_width015,,[],12546.252842794325,0,,0.0,,False,0,,216.2656605625,"[1, 2, 3, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19]",,30.0,4,145,1.0,29,3,2,1,28,16,ordinary,11,public_upper_bound_16,131,3460.250569,40.0,constant,,0.037797417026013136
13,1,True,0,13,4,4,0,clustered__iid__145,clustered__iid,12,3,3,16,16,163,,bounded_transverse_width,,locked,39,0.038419000000004644,0,16,cached_distance_prefix_sum,0,0,,,3,0,3,True,0,,,,,,,,,,0,3,9.975000284612179e-05,1,0,11,4,4,3,145,deferred_locked_width015,5,[],12546.252842794325,0,,0.0,,False,0,0,215.1406605625,"[1, 2, 3, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0,30.0,4,145,1.0,29,3,2,1,28,16,ordinary,11,public_upper_bound_16,128,3442.250569,40.0,constant,,0.038432041998021305
9,1,True,0,9,6,6,0,clustered__iid__145,clustered__iid,10,3,3,16,16,154,,bounded_transverse_width,,base,0,0.03378799999998705,0,16,,0,0,,,3,0,3,False,0,,,,,,,,,,0,3,0.00010241696145385504,1,33,13,4,3,2,136,cheap_predict4_width015,5,[],11961.215345247792,0,,0.0,,False,0,69,204.577691875,"[1, 2, 3, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0,30.0,4,145,1.0,30,5,2,1,24,16,ordinary,9,public_upper_bound_16,121,3273.24307,40.0,constant,,0.03381258400622755
9,1,True,0,9,6,6,0,clustered__iid__145,clustered__iid,10,3,4,16,16,153,,bounded_transverse_width,,base,0,0.034470999999996366,1,16,,0,0,,,4,0,3,False,0,,,,,,,,,,0,4,9.462499292567372e-05,1,33,13,8,3,2,135,cheap_predict8_width015,5,[],11961.215345247792,0,,0.0,,False,0,170,204.265191875,"[1, 2, 3, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19]",1,30.0,4,145,1.0,30,5,2,1,24,16,ordinary,9,public_upper_bound_16,121,3268.24307,40.0,constant,,0.0345887080184184
14,3,True,0,14,7,8,0,clustered__iid__145,clustered__iid,9,1,1,17,16,213,,bounded_transverse_width,,arc,46,0.044477000000000544,0,16,cached_distance_prefix_sum,0,0,,,1,0,1,False,0,,,,,,,,,,0,1,0.0001135829952545464,2,0,3,8,4,3,194,cheap_predict8_arc05_width015,5,[],21324.249958959503,0,,0.0,,False,0,68,343.05312425,"[1, 2, 3, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0,30.0,4,145,0.5,18,4,16,2,27,16,ordinary,19,public_upper_bound_16,171,5488.849988,40.0,constant,,0.04447874997276813
13,1,True,0,13,4,4,0,clustered__iid__145,clustered__iid,12,3,4,16,16,162,,bounded_transverse_width,,locked,39,0.039231000000000904,1,16,cached_distance_prefix_sum,0,0,,,4,0,3,True,0,,,,,,,,,,0,4,0.00011579098645597696,1,0,11,8,4,3,144,cheap_predict8_locked_width015,5,[],12546.252842794325,0,,0.0,,False,0,140,214.8281605625,"[1, 2, 3, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19]",1,30.0,4,145,1.0,29,3,2,1,28,16,ordinary,11,public_upper_bound_16,128,3437.250569,40.0,constant,,0.03924466599710286
10,1,True,0,10,6,6,0,clustered__iid__145,clustered__iid,10,3,,16,16,156,,bounded_transverse_width,,base,0,0.03962500000000091,,16,,0,0,,,,,,False,0,first,,0,,0,8,529,1,1,0,3,0.00010370794916525483,1,36,11,,4,3,138,history_first8_width015,,[],12875.937991579805,0,,0.0,,False,0,,216.449224875,"[1, 2, 3, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19]",,30.0,4,145,1.0,25,5,2,1,25,16,ordinary,11,public_upper_bound_16,118,3463.187598,40.0,constant,,0.03972545900614932
10,1,True,0,10,6,6,0,clustered__iid__145,clustered__iid,10,3,,16,16,156,,bounded_transverse_width,,base,0,0.03755800000001841,,16,,0,0,,,,,,False,0,first,518,0,11,0,8,529,1,1,0,3,0.00012612499995157123,1,36,11,,4,3,138,batch_history_first8_width015,,[],12875.937991579805,0,,0.0,,False,0,,216.449224875,"[1, 2, 3, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19]",,30.0,4,145,1.0,25,5,2,1,25,16,ordinary,11,public_upper_bound_16,118,3463.187598,40.0,constant,,0.037621500028762966
8,1,True,0,8,1,1,0,clustered__iid__146,clustered__iid,10,,,11,11,354,,bounded_transverse_width,,,,0.03496199999997884,,11,,0,0,,,,,,,0,,,,,,,,,,0,,0.00012374995276331902,4,40,0,,2,2,341,width40_f015_22,,[],20320.64325901074,0,,0.0,,False,0,,558.1935131818182,"[1, 2, 3, 4, 5, 6, 7, 10, 11, 15, 17]",,30.0,4,146,,9,0,0,4,18,11,ordinary,22,full_coverage_and_all_discovered_cleared,316,6140.128645,40.0,constant,,0.034980042022652924
8,1,True,0,8,1,1,0,clustered__iid__146,clustered__iid,10,43,,11,11,311,,bounded_transverse_width,,base,0,0.03413100000000213,,11,,0,0,,,,,,False,0,,,,,,,,,,0,43,0.00015887501649558544,4,40,0,,2,2,298,range_width015,,[],20320.64325901074,0,,0.0,,False,0,,534.7389677272727,"[1, 2, 3, 4, 5, 6, 7, 10, 11, 15, 17]",,30.0,4,146,1.0,9,0,0,4,18,11,ordinary,22,full_coverage_and_all_discovered_cleared,273,5882.128645,40.0,constant,,0.0341393340495415
8,1,True,0,8,1,1,0,clustered__iid__146,clustered__iid,10,43,,11,11,311,,bounded_transverse_width,,base,0,0.03540900000001557,,11,,0,0,,,43,0,43,False,0,,,,,,,,,,0,43,0.00016579101793467999,4,40,0,,2,2,298,faithful_width015,,[],20320.64325901074,0,,0.0,,False,0,,534.7389677272727,"[1, 2, 3, 4, 5, 6, 7, 10, 11, 15, 17]",,30.0,4,146,1.0,9,0,0,4,18,11,ordinary,22,full_coverage_and_all_discovered_cleared,273,5882.128645,40.0,constant,,0.0355124170309864
8,1,True,0,8,1,1,0,clustered__iid__146,clustered__iid,10,43,43,11,11,311,,bounded_transverse_width,,base,0,0.035468000000008715,0,11,,0,0,,,43,0,43,False,0,,,,,,,,,,0,43,0.00015933398390188813,4,40,0,4,2,2,298,deferred_width015,10,[],20320.64325901074,0,,0.0,,False,0,0,534.7389677272727,"[1, 2, 3, 4, 5, 6, 7, 10, 11, 15, 17]",0,30.0,4,146,1.0,9,0,0,4,18,11,ordinary,22,full_coverage_and_all_discovered_cleared,273,5882.128645,40.0,constant,,0.035521375015378
8,1,True,0,8,1,1,0,clustered__iid__146,clustered__iid,10,43,48,11,11,306,,bounded_transverse_width,,base,0,0.043016000000022814,0,11,,0,0,,,48,0,48,False,0,,,,,,,,,,0,48,0.0001492080045863986,4,40,0,8,2,2,293,predict8_width015,10,[],20320.64325901074,0,,0.0,,False,0,449,532.011695,"[1, 2, 3, 4, 5, 6, 7, 10, 11, 15, 17]",5,30.0,4,146,1.0,9,0,0,4,18,11,ordinary,22,full_coverage_and_all_discovered_cleared,268,5852.128645,40.0,constant,,0.04303108400199562
9,2,True,0,9,3,4,0,clustered__iid__146,clustered__iid,8,0,,12,11,300,,bounded_transverse_width,,arc,40,0.03808300000000031,,11,cached_distance_prefix_sum,0,0,,,,,,False,0,,,,,,,,,,0,0,0.00015270902076736093,3,0,0,,3,2,286,arc05_noskip_width015,,[],20761.489005835934,0,,0.0,,False,0,,536.8452544545454,"[1, 2, 3, 4, 5, 6, 7, 10, 11, 15, 17]",,30.0,4,146,0.5,15,1,0,3,18,11,ordinary,22,full_coverage_and_all_discovered_cleared,265,5905.297799,40.0,constant,,0.03808616695459932
