active_measurements,active_no_signal,all_cleared,bracket_cut_inconsistencies,bracket_measurements,bracket_optical_success,bracket_optical_trials,bracket_pair_cuts,case_id,category,certified_clears,clear_calls,cleared,commands,configured_angle_schedule,configured_probe_angle_deg,cpu_s,discovered_channels,early_optical_success,early_optical_trials,failure,forced_continuations,inconsistent_updates,interrupted_channels,joint_route_solves,known_upper_bound_skips,maximum_source_primary_rf,maximum_source_rounds,measurements,method,missed_channels,move_m,optical_fallback_calls,optical_max_cover_radius,outer_priority_used,packet_fallbacks,per_source_s,policy_cleared_channels,problem,seed,shared_known_measurements,shared_negative_cooldown_skips,skipped_precise_measurements,source_interruptions,source_packets,sources,split,stations_visited,stop_reason,switches,total_virtual_s,wall_s
17,4,True,0,17,1,6,2,edge__adversarial-spatial__71,edge__adversarial-spatial,11,17,12,359,fixed,10.0,0.033363000000001364,12,0,0,,0,0,0,49,0,4,3,340,packet_wide10_22,[],23058.716465938258,0,0.0,False,0,558.6452742499999,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",4,71,10,5,1,0,27,12,ordinary,22,full_coverage_and_all_discovered_cleared,317,6703.743291,0.03342995804268867
13,3,True,0,13,1,3,1,edge__adversarial-spatial__71,edge__adversarial-spatial,11,14,12,351,fixed,15.0,0.02891400000000033,12,0,0,,,0,,34,0,,,335,wide15_22,[],23287.114805119898,0,0.0,False,,559.2019133333333,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",4,71,10,3,3,,,12,ordinary,22,full_coverage_and_all_discovered_cleared,312,6710.42296,0.028917458024807274
13,3,True,0,13,1,3,1,edge__adversarial-spatial__71,edge__adversarial-spatial,11,14,12,351,fixed,15.0,0.030304999999998472,12,0,0,,0,0,0,45,0,4,3,335,packet_wide15_22,[],23287.114805119898,0,0.0,False,0,559.2019133333333,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",4,71,10,3,3,0,23,12,ordinary,22,full_coverage_and_all_discovered_cleared,312,6710.42296,0.03031316603301093
12,3,True,0,12,1,2,1,edge__adversarial-spatial__71,edge__adversarial-spatial,11,13,12,350,fixed,20.0,0.028892999999996505,12,0,0,,,0,,34,0,,,335,wide20_22,[],23741.87306636591,0,0.0,False,,566.61455075,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",4,71,10,2,2,,,12,ordinary,22,full_coverage_and_all_discovered_cleared,313,6799.374609,0.028923750040121377
12,3,True,0,12,1,2,1,edge__adversarial-spatial__71,edge__adversarial-spatial,11,13,12,350,fixed,20.0,0.030037999999997567,12,0,0,,0,0,0,44,0,4,3,335,packet_wide20_22,[],23741.87306636591,0,0.0,False,0,566.61455075,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",4,71,10,2,2,0,22,12,ordinary,22,full_coverage_and_all_discovered_cleared,313,6799.374609,0.030051875044591725
10,2,True,0,10,2,2,1,edge__adversarial-spatial__71,edge__adversarial-spatial,10,12,12,348,fixed,30.0,0.027782999999999447,12,0,0,,,0,,34,0,,,334,wide30_22,[],24290.53234366537,0,0.0,False,,575.0922054166666,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",4,71,12,0,3,,,12,ordinary,22,full_coverage_and_all_discovered_cleared,313,6901.106465,0.02787279203766957
11,3,True,0,11,1,1,1,edge__adversarial-spatial__71,edge__adversarial-spatial,11,12,12,316,fixed,30.0,0.028964000000001988,12,0,0,,0,0,2,43,0,3,2,302,packet_wide30_22,[],24566.04028675062,0,0.0,False,0,563.8506711666666,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",4,71,8,0,28,2,21,12,ordinary,22,full_coverage_and_all_discovered_cleared,283,6766.208054,0.028976625006180257
12,3,True,0,12,1,1,1,edge__adversarial-spatial__71,edge__adversarial-spatial,11,12,12,349,decay,20.0,0.029748000000004993,12,0,0,,0,0,0,44,0,4,3,335,packet_decay20_22,[],23562.555807440847,0,0.0,False,0,563.37592975,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",4,71,10,1,2,0,22,12,ordinary,22,full_coverage_and_all_discovered_cleared,313,6760.511157,0.029755374998785555
16,2,True,0,16,0,2,1,edge__adversarial-spatial__71,edge__adversarial-spatial,12,14,12,357,first,30.0,0.03317899999999696,12,0,0,,0,0,1,49,0,8,7,341,packet_first30_22,[],24656.996675109243,0,0.0,False,0,584.6166109166667,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",4,71,12,0,13,1,27,12,ordinary,22,full_coverage_and_all_discovered_cleared,313,7015.399331,0.03320491703925654
15,3,True,0,15,0,2,1,edge__adversarial-spatial__71,edge__adversarial-spatial,12,14,12,355,fixed,15.0,0.031311999999999784,12,0,0,,0,0,0,47,0,3,2,339,packet_f015_15_22,[],22826.132985072625,0,0.0,False,0,553.5188830000001,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",4,71,12,2,2,0,25,12,ordinary,22,full_coverage_and_all_discovered_cleared,316,6642.226596,0.03131724998820573
21,13,True,0,21,1,3,6,edge__adversarial-spatial__71,edge__adversarial-spatial,11,14,12,366,fixed,10.0,0.028623000000003174,12,0,0,,,0,,34,0,,,350,wide_f05_10_22,[],26091.263819012904,0,0.0,False,,613.5210634166666,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",4,71,17,4,3,,,12,ordinary,22,full_coverage_and_all_discovered_cleared,328,7362.252761,0.028650416992604733
29,8,True,0,29,5,6,4,clustered__iid__67,clustered__iid,5,11,10,312,,,0.03222799999999637,10,0,0,,,0,,32,0,,,299,quarter22,[],22500.939259502706,0,0.0,False,,630.818785,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,12,0,17,,,10,ordinary,22,full_coverage_and_all_discovered_cleared,260,6308.18785,0.032228457974269986
27,8,True,0,27,4,4,4,clustered__iid__67,clustered__iid,6,10,10,349,,,0.03693200000000019,10,0,0,,0,0,4,55,0,8,6,337,packet_center22,[],22240.93435329636,0,0.0,False,0,649.0186867,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,20,15,16,4,33,10,ordinary,22,full_coverage_and_all_discovered_cleared,307,6490.186867,0.036994999973103404
16,3,True,0,16,4,5,1,clustered__iid__67,clustered__iid,6,11,10,297,fixed,3.0,0.02686299999999875,10,0,0,,,0,,32,0,,,284,wide3_22,[],21993.937941483393,0,0.0,False,,612.9787585,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,10,0,17,,,10,ordinary,22,full_coverage_and_all_discovered_cleared,258,6129.787585,0.02686304203234613
17,3,True,0,17,4,6,1,clustered__iid__67,clustered__iid,6,12,10,300,fixed,3.0,0.03211499999999745,10,0,0,,0,0,3,47,0,4,3,286,packet_wide3_22,[],22020.627049178514,0,0.0,False,0,615.1125407000001,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,11,0,17,3,25,10,ordinary,22,full_coverage_and_all_discovered_cleared,261,6151.125407,0.03215183300198987
17,4,True,0,17,2,2,1,clustered__iid__67,clustered__iid,8,10,10,297,fixed,5.0,0.026667000000003327,10,0,0,,,0,,32,0,,,285,wide5_22,[],22068.229062342907,0,0.0,False,,614.5645805,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,9,0,16,,,10,ordinary,22,full_coverage_and_all_discovered_cleared,257,6145.645805,0.02666666603181511
17,4,True,0,17,3,3,1,clustered__iid__67,clustered__iid,7,10,10,336,fixed,5.0,0.030973000000003026,10,0,0,,0,0,4,46,0,5,3,324,packet_wide5_22,[],21952.196244348357,0,0.0,False,0,636.3439241,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,16,8,15,4,24,10,ordinary,22,full_coverage_and_all_discovered_cleared,303,6363.439241,0.030985040997620672
10,3,True,0,10,6,6,1,clustered__iid__67,clustered__iid,4,10,10,289,fixed,10.0,0.023656000000002564,10,0,0,,,0,,32,0,,,277,wide10_22,[],22293.100275834484,0,0.0,False,,614.662005,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,9,0,17,,,10,ordinary,22,full_coverage_and_all_discovered_cleared,253,6146.62005,0.023662334016989917
10,3,True,0,10,6,6,1,clustered__iid__67,clustered__iid,4,10,10,322,fixed,10.0,0.02624399999999838,10,0,0,,0,0,1,40,0,3,2,310,packet_wide10_22,[],22123.895813848332,0,0.0,False,0,631.0779158,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,10,0,17,1,18,10,ordinary,22,full_coverage_and_all_discovered_cleared,286,6310.779158,0.0262507910374552
11,4,True,0,11,3,4,2,clustered__iid__67,clustered__iid,7,11,10,292,fixed,15.0,0.02439300000000344,10,0,0,,,0,,32,0,,,279,wide15_22,[],22629.77345695204,0,0.0,False,,622.7954687,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,9,0,16,,,10,ordinary,22,full_coverage_and_all_discovered_cleared,254,6227.954687,0.024455750011838973
12,5,True,0,12,3,4,2,clustered__iid__67,clustered__iid,7,11,10,326,fixed,15.0,0.026857999999997162,10,0,0,,0,0,1,41,0,5,3,313,packet_wide15_22,[],22525.17955583306,0,0.0,False,0,641.0035906,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,10,0,16,1,19,10,ordinary,22,full_coverage_and_all_discovered_cleared,287,6410.035906,0.026857999968342483
9,2,True,0,9,4,4,1,clustered__iid__67,clustered__iid,6,10,10,287,fixed,20.0,0.02295999999999765,10,0,0,,,0,,32,0,,,275,wide20_22,[],22724.20127350762,0,0.0,False,,622.3840249,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,8,0,17,,,10,ordinary,22,full_coverage_and_all_discovered_cleared,254,6223.840249,0.022967958997469395
10,3,True,0,10,4,4,1,clustered__iid__67,clustered__iid,6,10,10,321,fixed,20.0,0.025832000000001187,10,0,0,,0,0,1,40,0,3,2,309,packet_wide20_22,[],22598.71351363592,0,0.0,False,0,640.1742698,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,9,0,17,1,18,10,ordinary,22,full_coverage_and_all_discovered_cleared,287,6401.742698,0.025838333007413894
11,4,True,0,11,3,3,1,clustered__iid__67,clustered__iid,7,10,10,291,fixed,30.0,0.024165000000003545,10,0,0,,,0,,32,0,,,279,wide30_22,[],24575.981264946204,0,0.0,False,,661.4196251000001,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,9,0,16,,,10,ordinary,22,full_coverage_and_all_discovered_cleared,254,6614.196251,0.02418162499088794
8,2,True,0,8,3,3,1,clustered__iid__67,clustered__iid,7,10,10,312,fixed,30.0,0.027916999999995085,10,0,0,,0,0,2,39,0,3,2,300,packet_wide30_22,[],22940.99529946707,0,0.0,False,0,641.7199056000001,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,8,0,66,2,17,10,ordinary,22,full_coverage_and_all_discovered_cleared,279,6417.199056,0.027927290997467935
11,3,True,0,11,4,5,1,clustered__iid__67,clustered__iid,6,11,10,323,decay,20.0,0.026796000000004483,10,0,0,,0,0,1,41,0,4,3,310,packet_decay20_22,[],22462.44938320969,0,0.0,False,0,638.2489873000001,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,9,0,17,1,19,10,ordinary,22,full_coverage_and_all_discovered_cleared,287,6382.489873,0.02683283301303163
14,4,True,0,14,1,1,2,clustered__iid__67,clustered__iid,9,10,10,321,first,30.0,0.03233700000000539,10,0,0,,0,0,2,44,0,8,6,309,packet_first30_22,[],22760.57785920104,0,0.0,False,0,642.8115568999999,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,11,0,66,2,22,10,ordinary,22,full_coverage_and_all_discovered_cleared,281,6428.115569,0.03233720804564655
14,2,True,0,14,2,2,0,clustered__iid__67,clustered__iid,8,10,10,324,fixed,15.0,0.028348999999998625,10,0,0,,0,0,4,44,0,3,2,312,packet_f015_15_22,[],22158.97834267962,0,0.0,False,0,633.1795666,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,8,2,17,4,22,10,ordinary,22,full_coverage_and_all_discovered_cleared,290,6331.795666,0.028359291958622634
15,8,True,0,15,4,5,3,clustered__iid__67,clustered__iid,6,11,10,296,fixed,10.0,0.02453599999999767,10,0,0,,,0,,32,0,,,283,wide_f05_10_22,[],24383.522272594357,0,0.0,False,,659.9704449,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,8,0,15,,,10,ordinary,22,full_coverage_and_all_discovered_cleared,255,6599.704449,0.02456091600470245
14,1,True,0,14,3,4,0,clustered__iid__68,clustered__iid,12,16,15,306,,,0.053262000000003695,15,0,0,,,0,,37,0,,,288,quarter22,[],21884.783337826357,0,0.0,False,,410.4637776,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,68,30,12,33,,,15,ordinary,22,full_coverage_and_all_discovered_cleared,262,6156.956664,0.05334887496428564
7,3,True,0,7,5,6,1,clustered__iid__68,clustered__iid,10,16,15,320,,,0.042493000000000336,15,0,0,,0,0,1,42,0,4,2,302,packet_center22,[],21401.46834450574,0,0.0,False,0,409.6862443333333,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,68,34,5,15,1,20,15,ordinary,22,full_coverage_and_all_discovered_cleared,277,6145.293665,0.04250991699518636
9,2,True,0,9,0,0,0,clustered__iid__68,clustered__iid,15,15,15,300,fixed,3.0,0.05101999999999407,15,0,0,,,0,,37,0,,,283,wide3_22,[],21531.81556255998,0,0.0,False,,403.7575405333333,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,68,31,11,33,,,15,ordinary,22,full_coverage_and_all_discovered_cleared,260,6056.363108,0.05107962497277185
13,5,True,0,13,5,5,1,clustered__iid__68,clustered__iid,10,15,15,268,fixed,3.0,0.04273899999999742,15,0,0,,0,0,2,46,0,4,3,251,packet_wide3_22,[],21730.59229479657,0,0.0,False,0,393.4745636,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,68,38,12,2,2,24,15,ordinary,22,full_coverage_and_all_discovered_cleared,226,5902.118454,0.042786500009242445
7,2,True,0,7,2,3,0,clustered__iid__68,clustered__iid,13,16,15,375,fixed,5.0,0.04986499999999694,15,0,0,,,0,,37,0,,,357,wide5_22,[],21599.006013957176,0,0.0,False,,434.3200799333334,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,68,29,7,63,,,15,ordinary,22,full_coverage_and_all_discovered_cleared,332,6514.801199,0.04988099995534867
12,5,True,0,12,2,2,1,clustered__iid__68,clustered__iid,13,15,15,269,fixed,5.0,0.044135000000004254,15,0,0,,0,0,2,45,0,4,3,252,packet_wide5_22,[],21690.50653461897,0,0.0,False,0,393.27342013333333,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,68,40,7,2,2,23,15,ordinary,22,full_coverage_and_all_discovered_cleared,226,5899.101302,0.04429637495195493
5,2,True,0,5,2,3,0,clustered__iid__68,clustered__iid,13,16,15,240,fixed,10.0,0.0411980000000014,15,0,0,,,0,,37,0,,,222,wide10_22,[],21149.27464062316,0,0.0,False,,374.45699493333336,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,68,29,14,11,,,15,ordinary,22,full_coverage_and_all_discovered_cleared,199,5616.854924,0.041215958015527576
5,1,True,0,5,4,5,0,clustered__iid__68,clustered__iid,11,16,15,254,fixed,10.0,0.04433600000000126,15,0,0,,0,0,1,41,0,2,2,236,packet_wide10_22,[],21611.88872238042,0,0.0,False,0,386.2251827333333,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,68,28,5,9,1,19,15,ordinary,22,full_coverage_and_all_discovered_cleared,213,5793.377741,0.04438999999547377
7,2,True,0,7,0,0,0,clustered__iid__68,clustered__iid,15,15,15,293,fixed,15.0,0.04490700000000203,15,0,0,,,0,,37,0,,,276,wide15_22,[],22423.342296727104,0,0.0,False,,412.71123040000003,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,68,29,8,36,,,15,ordinary,22,full_coverage_and_all_discovered_cleared,251,6190.668456,0.04491983400657773
9,4,True,0,9,3,3,0,clustered__iid__68,clustered__iid,12,15,15,271,fixed,15.0,0.04351700000000136,15,0,0,,0,0,4,42,0,2,1,254,packet_wide15_22,[],22094.872868175367,0,0.0,False,0,399.7983048666667,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,68,43,5,8,4,20,15,ordinary,22,full_coverage_and_all_discovered_cleared,233,5996.974573,0.043525957968086004
6,3,True,0,6,2,2,0,clustered__iid__68,clustered__iid,13,15,15,293,fixed,20.0,0.044530000000001735,15,0,0,,,0,,37,0,,,276,wide20_22,[],21793.42153876011,0,0.0,False,,404.37895346666664,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,68,28,3,34,,,15,ordinary,22,full_coverage_and_all_discovered_cleared,252,6065.684302,0.04461041605100036
4,1,True,0,4,2,4,0,clustered__iid__68,clustered__iid,13,17,15,251,fixed,20.0,0.04325200000000251,15,0,0,,0,0,1,40,0,2,1,232,packet_wide20_22,[],21694.964665483916,0,0.0,False,0,385.8661952,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,68,25,2,9,1,18,15,ordinary,22,full_coverage_and_all_discovered_cleared,208,5787.992928,0.04326000000583008
4,1,True,0,4,2,3,0,clustered__iid__68,clustered__iid,13,16,15,288,fixed,30.0,0.04391600000000295,15,0,0,,,0,,37,0,,,270,wide30_22,[],23135.775247207897,0,0.0,False,,420.2770030666667,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,68,23,6,37,,,15,ordinary,22,full_coverage_and_all_discovered_cleared,249,6304.155046,0.04393562499899417
6,2,True,0,6,5,6,0,clustered__iid__68,clustered__iid,10,16,15,254,fixed,30.0,0.043315999999997246,15,0,0,,0,0,3,41,0,3,2,236,packet_wide30_22,[],23378.835086186475,0,0.0,False,0,409.7844675333333,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,68,24,5,9,3,19,15,ordinary,22,full_coverage_and_all_discovered_cleared,213,6146.767013,0.04336037498433143
4,1,True,0,4,2,4,0,clustered__iid__68,clustered__iid,13,17,15,251,decay,20.0,0.04326199999999858,15,0,0,,0,0,1,40,0,2,1,232,packet_decay20_22,[],21694.964665483916,0,0.0,False,0,385.8661952,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,68,25,2,9,1,18,15,ordinary,22,full_coverage_and_all_discovered_cleared,208,5787.992928,0.04327950003789738
6,2,True,0,6,5,6,0,clustered__iid__68,clustered__iid,10,16,15,254,first,30.0,0.04309399999999641,15,0,0,,0,0,2,41,0,3,2,236,packet_first30_22,[],22472.141812568254,0,0.0,False,0,397.69522386666665,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,68,24,5,9,2,19,15,ordinary,22,full_coverage_and_all_discovered_cleared,213,5965.428358,0.04313537501730025
4,0,True,0,4,4,5,0,clustered__iid__68,clustered__iid,11,16,15,247,fixed,15.0,0.04516100000000023,15,0,0,,0,0,3,41,0,1,1,229,packet_f015_15_22,[],22126.982300962045,0,0.0,False,0,390.4264304,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,68,20,0,9,3,19,15,ordinary,22,full_coverage_and_all_discovered_cleared,208,5856.396456,0.04517712496453896
10,5,True,0,10,1,2,1,clustered__iid__68,clustered__iid,14,16,15,296,fixed,10.0,0.045506000000003155,15,0,0,,,0,,37,0,,,278,wide_f05_10_22,[],22540.205047943324,0,0.0,False,,415.0027338,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,68,28,5,36,,,15,ordinary,22,full_coverage_and_all_discovered_cleared,249,6225.041007,0.04559329099720344
4,0,True,0,4,4,4,0,clustered__iid__69,clustered__iid,11,15,15,282,,,0.0427880000000016,15,0,0,,,0,,37,0,,,265,quarter22,[],19970.552784734846,0,0.0,False,,375.7407035333334,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",4,69,11,3,55,,,15,ordinary,22,full_coverage_and_all_discovered_cleared,242,5636.110553,0.04279724997468293
1,0,True,0,1,4,4,0,clustered__iid__69,clustered__iid,11,15,15,293,,,0.044393999999996936,15,0,0,,0,0,1,38,0,1,1,276,packet_center22,[],20131.39389589751,0,0.0,False,0,382.3519182666667,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",4,69,11,0,55,1,16,15,ordinary,22,full_coverage_and_all_discovered_cleared,254,5735.278774,0.04439916700357571
3,1,True,0,3,4,4,0,clustered__iid__69,clustered__iid,11,15,15,281,fixed,3.0,0.04310499999999706,15,0,0,,,0,,37,0,,,264,wide3_22,[],19993.20411644798,0,0.0,False,,375.70938793333335,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",4,69,11,3,55,,,15,ordinary,22,full_coverage_and_all_discovered_cleared,242,5635.640819,0.043144125025719404
1,0,True,0,1,4,4,0,clustered__iid__69,clustered__iid,11,15,15,293,fixed,3.0,0.0447679999999977,15,0,0,,0,0,1,38,0,1,1,276,packet_wide3_22,[],20126.545210356355,0,0.0,False,0,382.2872691333333,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",4,69,11,0,55,1,16,15,ordinary,22,full_coverage_and_all_discovered_cleared,254,5734.309037,0.044798457995057106
2,1,True,0,2,5,5,0,clustered__iid__69,clustered__iid,10,15,15,280,fixed,5.0,0.042151000000004046,15,0,0,,,0,,37,0,,,263,wide5_22,[],20050.575452169986,0,0.0,False,,376.1410056666667,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",4,69,11,2,55,,,15,ordinary,22,full_coverage_and_all_discovered_cleared,242,5642.115085,0.042178082978352904
2,1,True,0,2,4,4,0,clustered__iid__69,clustered__iid,11,15,15,281,fixed,5.0,0.043795000000002915,15,0,0,,0,0,1,38,0,2,1,264,packet_wide5_22,[],20153.26519206585,0,0.0,False,0,377.8435355333333,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",4,69,11,1,68,1,16,15,ordinary,22,full_coverage_and_all_discovered_cleared,242,5667.653033,0.043851374997757375
2,1,True,0,2,4,4,0,clustered__iid__69,clustered__iid,11,15,15,280,fixed,10.0,0.041941999999998814,15,0,0,,,0,,37,0,,,263,wide10_22,[],20107.557463182515,0,0.0,False,,376.9007658666667,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",4,69,11,2,55,,,15,ordinary,22,full_coverage_and_all_discovered_cleared,242,5653.511488,0.0419724159874022
2,1,True,0,2,4,4,0,clustered__iid__69,clustered__iid,11,15,15,280,fixed,10.0,0.04318399999999656,15,0,0,,0,0,1,38,0,2,1,263,packet_wide10_22,[],20226.220801684583,0,0.0,False,0,378.4829436666667,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",4,69,11,1,69,1,16,15,ordinary,22,full_coverage_and_all_discovered_cleared,242,5677.244155,0.043197209015488625
2,1,True,0,2,4,4,0,clustered__iid__69,clustered__iid,11,15,15,282,fixed,15.0,0.0426480000000069,15,0,0,,,0,,37,0,,,265,wide15_22,[],20205.771001522724,0,0.0,False,,378.87694633333336,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",4,69,13,0,55,,,15,ordinary,22,full_coverage_and_all_discovered_cleared,242,5683.154195,0.042672500014305115
2,1,True,0,2,4,4,0,clustered__iid__69,clustered__iid,11,15,15,281,fixed,15.0,0.04379899999999992,15,0,0,,0,0,1,38,0,2,1,264,packet_wide15_22,[],20259.571649874208,0,0.0,False,0,379.26095499999997,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",4,69,12,0,69,1,16,15,ordinary,22,full_coverage_and_all_discovered_cleared,242,5688.914325,0.043895124981645495
2,1,True,0,2,4,4,0,clustered__iid__69,clustered__iid,11,15,15,282,fixed,20.0,0.04197200000000123,15,0,0,,,0,,37,0,,,265,wide20_22,[],20287.239536412035,0,0.0,False,,379.96319353333337,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",4,69,13,0,55,,,15,ordinary,22,full_coverage_and_all_discovered_cleared,242,5699.447903,0.041975791042204946
2,1,True,0,2,4,4,0,clustered__iid__69,clustered__iid,11,15,15,281,fixed,20.0,0.04330800000000323,15,0,0,,0,0,1,38,0,2,1,264,packet_wide20_22,[],20329.95988679695,0,0.0,False,0,380.1994648,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",4,69,12,0,69,1,16,15,ordinary,22,full_coverage_and_all_discovered_cleared,242,5702.991972,0.043323583027813584
2,1,True,0,2,4,4,0,clustered__iid__69,clustered__iid,11,15,15,282,fixed,30.0,0.042441999999994096,15,0,0,,,0,,37,0,,,265,wide30_22,[],20516.901308061555,0,0.0,False,,383.0253504666667,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",4,69,13,0,55,,,15,ordinary,22,full_coverage_and_all_discovered_cleared,242,5745.380257,0.04248891695169732
2,1,True,0,2,4,4,0,clustered__iid__69,clustered__iid,11,15,15,281,fixed,30.0,0.04364999999999952,15,0,0,,0,0,1,38,0,2,1,264,packet_wide30_22,[],20463.693191786304,0,0.0,False,0,381.9825755333333,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",4,69,12,0,69,1,16,15,ordinary,22,full_coverage_and_all_discovered_cleared,242,5729.738633,0.04366504098288715
2,1,True,0,2,4,4,0,clustered__iid__69,clustered__iid,11,15,15,281,decay,20.0,0.04359500000000338,15,0,0,,0,0,1,38,0,2,1,264,packet_decay20_22,[],20329.95988679695,0,0.0,False,0,380.1994648,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",4,69,12,0,69,1,16,15,ordinary,22,full_coverage_and_all_discovered_cleared,242,5702.991972,0.04364024999085814
2,1,True,0,2,4,4,0,clustered__iid__69,clustered__iid,11,15,15,281,first,30.0,0.043666999999999234,15,0,0,,0,0,1,38,0,2,1,264,packet_first30_22,[],20463.693191786304,0,0.0,False,0,381.9825755333333,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",4,69,12,0,69,1,16,15,ordinary,22,full_coverage_and_all_discovered_cleared,242,5729.738633,0.04372933297418058
2,1,True,0,2,4,4,0,clustered__iid__69,clustered__iid,11,15,15,280,fixed,15.0,0.042792000000005714,15,0,0,,0,0,0,38,0,2,1,263,packet_f015_15_22,[],19897.315429409755,0,0.0,False,0,374.09753873333335,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",4,69,11,2,55,0,16,15,ordinary,22,full_coverage_and_all_discovered_cleared,242,5611.463081,0.04279824998229742
