active_measurements,active_no_signal,all_cleared,bracket_cut_inconsistencies,bracket_measurements,bracket_optical_success,bracket_optical_trials,bracket_pair_cuts,case_id,category,certified_clears,certified_range_scan_skips,certified_scan_skips,clear_calls,cleared,commands,configured_angle_schedule,configured_probe_angle_deg,coupled_dispatch_model,coupled_route_plans,cpu_s,deferred_nonstationary_skips,discovered_channels,dispatch_implementation,early_optical_success,early_optical_trials,failure,faithful_attempt_memory_updates,faithful_nonstationary_retained,faithful_stationary_skips,fixed_scan_order,forced_continuations,inconsistent_updates,inferred_negative_memory_updates,interrupted_channels,joint_route_solves,known_upper_bound_skips,logical_negative_memory_limit,maximum_source_primary_rf,maximum_source_rounds,measurements,method,minimum_actual_unknown_per_station,minimum_unknown_actions_per_station,missed_channels,move_m,optical_fallback_calls,optical_max_cover_radius,outer_priority_used,packet_fallbacks,pair_prediction_checks,per_source_s,policy_cleared_channels,predicted_pair_skips,probe_angle_cap_deg,problem,public_empty_scan_skips,public_empty_scans,seed,service_entry_weight,shared_known_measurements,shared_negative_cooldown_skips,skipped_precise_measurements,source_interruptions,source_packets,sources,split,stations_visited,stop_reason,switches,total_virtual_s,transverse_target_m,transverse_width_rule,wall_s
16,3,True,0,16,0,3,1,edge__adversarial-positive__69,edge__adversarial-positive,15,63,65,18,15,272,bounded_transverse_width,,locked,50,0.05639699999999692,0,15,cached_distance_prefix_sum,0,0,,65,0,65,True,0,0,65,3,0,0,8,3,3,252,count_locked_grid21_7,5,5,[],21943.312732036353,0,0.0,False,0,680,397.5108362666667,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",2,30.0,4,0,0,69,1.0,15,16,23,3,29,15,ordinary,21,full_coverage_and_all_discovered_cleared,230,5962.662544,40.0,constant,0.05641474999720231
20,4,True,0,20,1,5,1,edge__adversarial-positive__69,edge__adversarial-positive,14,,,19,15,326,bounded_transverse_width,,,,0.042024000000001394,,15,,0,0,,,,,,0,0,,5,53,0,,4,2,305,width_grid21_29,,,[],22723.812212687568,0,0.0,False,0,,429.11749619999995,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",,30.0,4,,,69,,11,2,3,5,32,15,ordinary,21,full_coverage_and_all_discovered_cleared,280,6436.762443,40.0,constant,0.042095416982192546
20,4,True,0,20,1,5,1,edge__adversarial-positive__69,edge__adversarial-positive,14,15,,19,15,311,bounded_transverse_width,,base,0,0.041486000000002576,,15,,0,0,,,,,False,0,0,15,5,53,0,,4,2,290,range_grid21_29,,,[],22723.812212687568,0,0.0,False,0,,423.11749619999995,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",,30.0,4,,,69,1.0,11,2,3,5,32,15,ordinary,21,full_coverage_and_all_discovered_cleared,265,6346.762443,40.0,constant,0.04151870805071667
20,4,True,0,20,1,5,1,edge__adversarial-positive__69,edge__adversarial-positive,14,15,15,19,15,311,bounded_transverse_width,,base,0,0.04376599999999797,0,15,,0,0,,15,0,15,False,0,0,15,5,53,0,8,4,2,290,predict_grid21_29,5,,[],22723.812212687568,0,0.0,False,0,285,423.11749619999995,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",0,30.0,4,,,69,1.0,11,2,3,5,32,15,ordinary,21,full_coverage_and_all_discovered_cleared,265,6346.762443,40.0,constant,0.04377937503159046
13,1,True,0,13,2,3,0,edge__adversarial-positive__69,edge__adversarial-positive,13,0,,16,15,312,bounded_transverse_width,,locked,48,0.05322500000000119,,15,cached_distance_prefix_sum,0,0,,,,,True,0,0,0,7,0,0,,3,2,294,locked_full_grid21_29,,,[],22216.176691121476,0,0.0,False,0,,417.54902246666666,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",,30.0,4,,,69,1.0,11,6,32,7,27,15,ordinary,21,full_coverage_and_all_discovered_cleared,272,6263.235337,40.0,constant,0.05324600002495572
13,1,True,0,13,2,3,0,edge__adversarial-positive__69,edge__adversarial-positive,13,52,52,16,15,260,bounded_transverse_width,,locked,48,0.0545449999999974,0,15,cached_distance_prefix_sum,0,0,,52,0,52,True,0,0,52,7,0,0,8,3,2,242,count_locked_grid21_29,5,5,[],22216.176691121476,0,0.0,False,0,566,396.74902246666664,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",0,30.0,4,0,0,69,1.0,11,6,32,7,27,15,ordinary,21,full_coverage_and_all_discovered_cleared,220,5951.235337,40.0,constant,0.05456587503431365
9,0,True,0,9,2,4,0,edge__adversarial-positive__70,edge__adversarial-positive,8,,,12,10,343,bounded_transverse_width,,,,0.028560999999999837,,10,,0,0,,,,,,0,0,,3,41,0,,3,3,329,width_convex22,,,[],21048.26666867023,0,0.0,False,0,,621.6653331,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",,30.0,4,,,70,,3,1,4,3,19,10,ordinary,22,full_coverage_and_all_discovered_cleared,306,6216.653331,40.0,constant,0.028572667040862143
9,0,True,0,9,2,4,0,edge__adversarial-positive__70,edge__adversarial-positive,8,1,,12,10,342,bounded_transverse_width,,base,0,0.028447000000003442,,10,,0,0,,,,,False,0,0,1,3,41,0,,3,3,328,range_convex22,,,[],21048.26666867023,0,0.0,False,0,,621.0653331000001,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",,30.0,4,,,70,1.0,3,1,4,3,19,10,ordinary,22,full_coverage_and_all_discovered_cleared,305,6210.653331,40.0,constant,0.028461832960601896
9,0,True,0,9,2,4,0,edge__adversarial-positive__70,edge__adversarial-positive,8,1,1,12,10,342,bounded_transverse_width,,base,0,0.031002000000000862,0,10,,0,0,,1,0,1,False,0,0,1,3,41,0,8,3,3,328,predict_convex22,10,,[],21048.26666867023,0,0.0,False,0,354,621.0653331000001,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",0,30.0,4,,,70,1.0,3,1,4,3,19,10,ordinary,22,full_coverage_and_all_discovered_cleared,305,6210.653331,40.0,constant,0.03102275001583621
6,1,True,0,6,0,2,0,edge__adversarial-positive__70,edge__adversarial-positive,10,0,,12,10,393,bounded_transverse_width,,locked,37,0.03375499999999931,,10,cached_distance_prefix_sum,0,0,,,,,True,0,0,0,1,0,0,,2,1,379,locked_full_convex22,,,[],19214.847522371856,0,0.0,False,0,,615.0969503,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",,30.0,4,,,70,1.0,5,1,1,1,15,10,ordinary,22,full_coverage_and_all_discovered_cleared,357,6150.969503,40.0,constant,0.033769415982533246
6,1,True,0,6,0,2,0,edge__adversarial-positive__70,edge__adversarial-positive,10,52,52,12,10,341,bounded_transverse_width,,locked,37,0.035707000000002154,7,10,cached_distance_prefix_sum,0,0,,52,0,45,True,0,0,52,1,0,0,8,2,1,327,count_locked_convex22,10,10,[],19214.847522371856,0,0.0,False,0,404,584.6969503,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",0,30.0,4,0,0,70,1.0,5,1,1,1,15,10,ordinary,22,full_coverage_and_all_discovered_cleared,313,5846.969503,40.0,constant,0.03572320903185755
12,4,True,0,12,3,5,1,edge__adversarial-positive__70,edge__adversarial-positive,7,,,12,10,340,bounded_transverse_width,,,,0.032291000000000736,,10,,0,0,,,,,,0,0,,2,40,0,,3,2,326,width_closed21_3,,,[],22414.186988041976,0,0.0,False,0,,647.1837396,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",,30.0,4,,,70,,10,0,0,2,19,10,ordinary,21,full_coverage_and_all_discovered_cleared,303,6471.837396,40.0,constant,0.032301749975886196
12,4,True,0,12,3,5,1,edge__adversarial-positive__70,edge__adversarial-positive,7,9,,12,10,331,bounded_transverse_width,,base,0,0.032553000000000054,,10,,0,0,,,,,False,0,0,9,2,40,0,,3,2,317,range_closed21_3,,,[],22414.186988041976,0,0.0,False,0,,641.8837396,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",,30.0,4,,,70,1.0,10,0,0,2,19,10,ordinary,21,full_coverage_and_all_discovered_cleared,295,6418.837396,40.0,constant,0.03258004202507436
12,4,True,0,12,3,5,1,edge__adversarial-positive__70,edge__adversarial-positive,7,9,9,12,10,331,bounded_transverse_width,,base,0,0.03480400000000117,1,10,,0,0,,9,0,8,False,0,0,9,2,40,0,8,3,2,317,predict_closed21_3,10,,[],22414.186988041976,0,0.0,False,0,228,641.8837396,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",0,30.0,4,,,70,1.0,10,0,0,2,19,10,ordinary,21,full_coverage_and_all_discovered_cleared,295,6418.837396,40.0,constant,0.034866000001784414
9,2,True,0,9,0,1,0,edge__adversarial-positive__70,edge__adversarial-positive,10,0,,11,10,395,bounded_transverse_width,,locked,38,0.034241999999998995,,10,cached_distance_prefix_sum,0,0,,,,,True,0,0,0,3,0,0,,4,2,382,locked_full_closed21_3,,,[],18808.34973402136,0,0.0,False,0,,608.4669947,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",,30.0,4,,,70,1.0,2,4,1,3,17,10,ordinary,21,full_coverage_and_all_discovered_cleared,360,6084.669947,40.0,constant,0.034247292031068355
9,2,True,0,9,0,1,0,edge__adversarial-positive__70,edge__adversarial-positive,10,75,76,11,10,319,bounded_transverse_width,,locked,38,0.036192999999997255,5,10,cached_distance_prefix_sum,0,0,,76,0,71,True,0,0,76,3,0,0,8,4,2,306,count_locked_closed21_3,10,10,[],18808.34973402136,0,0.0,False,0,417,563.4669947,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",1,30.0,4,0,0,70,1.0,2,4,1,3,17,10,ordinary,21,full_coverage_and_all_discovered_cleared,290,5634.669947,40.0,constant,0.03619670803891495
10,3,True,0,10,4,5,1,edge__adversarial-positive__70,edge__adversarial-positive,6,,,11,10,337,bounded_transverse_width,,,,0.03127300000000588,,10,,0,0,,,,,,0,0,,2,39,0,,3,2,324,width_grid21_7,,,[],22239.577006778796,0,0.0,False,0,,642.1915402,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",,30.0,4,,,70,,10,0,0,2,18,10,ordinary,21,full_coverage_and_all_discovered_cleared,301,6421.915402,40.0,constant,0.03128424996975809
10,3,True,0,10,4,5,1,edge__adversarial-positive__70,edge__adversarial-positive,6,9,,11,10,328,bounded_transverse_width,,base,0,0.03125499999999448,,10,,0,0,,,,,False,0,0,9,2,39,0,,3,2,315,range_grid21_7,,,[],22239.577006778796,0,0.0,False,0,,636.8915402,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",,30.0,4,,,70,1.0,10,0,0,2,18,10,ordinary,21,full_coverage_and_all_discovered_cleared,293,6368.915402,40.0,constant,0.03128108399687335
10,3,True,0,10,4,5,1,edge__adversarial-positive__70,edge__adversarial-positive,6,9,9,11,10,328,bounded_transverse_width,,base,0,0.03392000000000195,1,10,,0,0,,9,0,8,False,0,0,9,2,39,0,8,3,2,315,predict_grid21_7,10,,[],22239.577006778796,0,0.0,False,0,228,636.8915402,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",0,30.0,4,,,70,1.0,10,0,0,2,18,10,ordinary,21,full_coverage_and_all_discovered_cleared,293,6368.915402,40.0,constant,0.03392308298498392
9,2,True,0,9,1,2,0,edge__adversarial-positive__70,edge__adversarial-positive,9,0,,11,10,395,bounded_transverse_width,,locked,38,0.03499600000000669,,10,cached_distance_prefix_sum,0,0,,,,,True,0,0,0,3,0,0,,4,2,382,locked_full_grid21_7,,,[],18797.082203033395,0,0.0,False,0,,608.2416439,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",,30.0,4,,,70,1.0,2,4,1,3,17,10,ordinary,21,full_coverage_and_all_discovered_cleared,360,6082.416439,40.0,constant,0.03499779204139486
9,2,True,0,9,1,2,0,edge__adversarial-positive__70,edge__adversarial-positive,9,75,76,11,10,319,bounded_transverse_width,,locked,38,0.0367999999999995,5,10,cached_distance_prefix_sum,0,0,,76,0,71,True,0,0,76,3,0,0,8,4,2,306,count_locked_grid21_7,10,10,[],18797.082203033395,0,0.0,False,0,417,563.2416439,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",1,30.0,4,0,0,70,1.0,2,4,1,3,17,10,ordinary,21,full_coverage_and_all_discovered_cleared,290,5632.416439,40.0,constant,0.03682400000980124
12,2,True,0,12,2,3,0,edge__adversarial-positive__70,edge__adversarial-positive,8,,,11,10,358,bounded_transverse_width,,,,0.04230700000000098,,10,,0,0,,,,,,0,0,,5,41,0,,4,3,345,width_grid21_29,,,[],21684.558644877903,0,0.0,False,0,,644.0911731,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",,30.0,4,,,70,,15,4,3,5,20,10,ordinary,21,full_coverage_and_all_discovered_cleared,326,6440.911731,40.0,constant,0.04232633300125599
12,2,True,0,12,2,3,0,edge__adversarial-positive__70,edge__adversarial-positive,8,34,,11,10,324,bounded_transverse_width,,base,0,0.041300000000006776,,10,,0,0,,,,,False,0,0,34,5,41,0,,4,3,311,range_grid21_29,,,[],21684.558644877903,0,0.0,False,0,,623.6911731,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",,30.0,4,,,70,1.0,15,4,3,5,20,10,ordinary,21,full_coverage_and_all_discovered_cleared,292,6236.911731,40.0,constant,0.04131062497617677
12,2,True,0,12,2,3,0,edge__adversarial-positive__70,edge__adversarial-positive,8,34,37,11,10,321,bounded_transverse_width,,base,0,0.04448799999999409,1,10,,0,0,,37,0,36,False,0,0,37,5,41,0,8,4,3,308,predict_grid21_29,10,,[],21684.558644877903,0,0.0,False,0,448,622.1911731,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",3,30.0,4,,,70,1.0,15,4,3,5,20,10,ordinary,21,full_coverage_and_all_discovered_cleared,292,6221.911731,40.0,constant,0.04449929198017344
7,1,True,0,7,3,5,0,edge__adversarial-positive__70,edge__adversarial-positive,7,0,,12,10,370,bounded_transverse_width,,locked,37,0.034162000000002024,,10,cached_distance_prefix_sum,0,0,,,,,True,0,0,0,3,0,0,,3,2,356,locked_full_grid21_29,,,[],18644.08509823231,0,0.0,False,0,,589.9817017,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",,30.0,4,,,70,1.0,3,5,1,3,16,10,ordinary,21,full_coverage_and_all_discovered_cleared,335,5899.817017,40.0,constant,0.034201458969619125
7,1,True,0,7,3,5,0,edge__adversarial-positive__70,edge__adversarial-positive,7,51,52,12,10,318,bounded_transverse_width,,locked,37,0.036557999999999424,4,10,cached_distance_prefix_sum,0,0,,52,0,48,True,0,0,52,3,0,0,8,3,2,304,count_locked_grid21_29,10,10,[],18644.08509823231,0,0.0,False,0,560,559.3817017,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",1,30.0,4,0,0,70,1.0,3,5,1,3,16,10,ordinary,21,full_coverage_and_all_discovered_cleared,289,5593.817017,40.0,constant,0.0365871669491753
15,1,True,0,15,0,0,0,edge__adversarial-positive__71,edge__adversarial-positive,12,,,12,12,357,bounded_transverse_width,,,,0.03384600000000404,,12,,0,0,,,,,,0,0,,0,48,0,,3,3,343,width_convex22,,,[],21933.082230702377,0,0.0,False,0,,539.9680370833333,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",,30.0,4,,,71,,7,0,16,0,26,12,ordinary,22,full_coverage_and_all_discovered_cleared,318,6479.616445,40.0,constant,0.033860750030726194
15,1,True,0,15,0,0,0,edge__adversarial-positive__71,edge__adversarial-positive,12,16,,12,12,341,bounded_transverse_width,,base,0,0.0334269999999961,,12,,0,0,,,,,False,0,0,16,0,48,0,,3,3,327,range_convex22,,,[],21933.082230702377,0,0.0,False,0,,531.9680370833333,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",,30.0,4,,,71,1.0,7,0,16,0,26,12,ordinary,22,full_coverage_and_all_discovered_cleared,302,6383.616445,40.0,constant,0.033438790997024626
15,1,True,0,15,0,0,0,edge__adversarial-positive__71,edge__adversarial-positive,12,16,17,12,12,340,bounded_transverse_width,,base,0,0.03651999999999589,3,12,,0,0,,17,0,14,False,0,0,17,0,48,0,8,3,3,326,predict_convex22,9,,[],21933.082230702377,0,0.0,False,0,428,531.4680370833333,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",1,30.0,4,,,71,1.0,7,0,16,0,26,12,ordinary,22,full_coverage_and_all_discovered_cleared,301,6377.616445,40.0,constant,0.03655629203421995
16,4,True,0,16,0,1,1,edge__adversarial-positive__71,edge__adversarial-positive,12,0,,13,12,364,bounded_transverse_width,,locked,47,0.04252599999999518,,12,cached_distance_prefix_sum,0,0,,,,,True,0,0,0,5,0,0,,4,2,349,locked_full_convex22,,,[],20838.187808093906,0,0.0,False,0,,525.1364633333334,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",,30.0,4,,,71,1.0,9,14,16,5,25,12,ordinary,22,full_coverage_and_all_discovered_cleared,326,6301.63756,40.0,constant,0.042569292010739446
16,4,True,0,16,0,1,1,edge__adversarial-positive__71,edge__adversarial-positive,12,47,47,13,12,317,bounded_transverse_width,,locked,47,0.04446300000000036,0,12,cached_distance_prefix_sum,0,0,,47,0,47,True,0,0,47,5,0,0,8,4,2,302,count_locked_convex22,8,8,[],20838.187808093906,0,0.0,False,0,344,501.7197966666667,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",0,30.0,4,0,0,71,1.0,9,14,16,5,25,12,ordinary,22,full_coverage_and_all_discovered_cleared,280,6020.63756,40.0,constant,0.044482083001639694
21,7,True,0,21,2,2,1,edge__adversarial-positive__71,edge__adversarial-positive,10,,,12,12,346,bounded_transverse_width,,,,0.034705999999999904,,12,,0,0,,,,,,0,0,,2,48,0,,4,3,332,width_closed21_3,,,[],21714.58463637821,0,0.0,False,0,,531.0764105833333,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",,30.0,4,,,71,,10,11,2,2,27,12,ordinary,21,full_coverage_and_all_discovered_cleared,310,6372.916927,40.0,constant,0.034730291983578354
21,7,True,0,21,2,2,1,edge__adversarial-positive__71,edge__adversarial-positive,10,10,,12,12,336,bounded_transverse_width,,base,0,0.03498300000000398,,12,,0,0,,,,,False,0,0,10,2,48,0,,4,3,322,range_closed21_3,,,[],21714.58463637821,0,0.0,False,0,,526.1597439166667,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",,30.0,4,,,71,1.0,10,11,2,2,27,12,ordinary,21,full_coverage_and_all_discovered_cleared,301,6313.916927,40.0,constant,0.035016082983929664
21,7,True,0,21,2,2,1,edge__adversarial-positive__71,edge__adversarial-positive,10,10,13,12,12,333,bounded_transverse_width,,base,0,0.03756800000000027,2,12,,0,0,,13,0,11,False,0,0,13,2,48,0,8,4,3,319,predict_closed21_3,8,,[],21714.58463637821,0,0.0,False,0,331,524.9097439166667,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",3,30.0,4,,,71,1.0,10,11,2,2,27,12,ordinary,21,full_coverage_and_all_discovered_cleared,301,6298.916927,40.0,constant,0.037578374962322414
12,3,True,0,12,1,1,0,edge__adversarial-positive__71,edge__adversarial-positive,11,0,,12,12,375,bounded_transverse_width,,locked,42,0.04101199999999494,,12,cached_distance_prefix_sum,0,0,,,,,True,0,0,0,2,0,0,,4,2,361,locked_full_closed21_3,,,[],21380.73789509937,0,0.0,False,0,,540.1789648333333,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",,30.0,4,,,71,1.0,9,0,7,2,21,12,ordinary,21,full_coverage_and_all_discovered_cleared,341,6482.147578,40.0,constant,0.0410487920162268
12,3,True,0,12,1,1,0,edge__adversarial-positive__71,edge__adversarial-positive,11,66,67,12,12,308,bounded_transverse_width,,locked,42,0.04200999999999766,4,12,cached_distance_prefix_sum,0,0,,67,0,63,True,0,0,67,2,0,0,8,4,2,294,count_locked_closed21_3,8,8,[],21380.73789509937,0,0.0,False,0,468,507.01229816666665,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",1,30.0,4,0,0,71,1.0,9,0,7,2,21,12,ordinary,21,full_coverage_and_all_discovered_cleared,278,6084.147578,40.0,constant,0.042044624977279454
20,6,True,0,20,2,3,1,edge__adversarial-positive__71,edge__adversarial-positive,10,,,13,12,337,bounded_transverse_width,,,,0.035536000000000456,,12,,0,0,,,,,,0,0,,0,48,0,,4,3,322,width_grid21_7,,,[],21908.279468816185,0,0.0,False,0,,529.4713245,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",,30.0,4,,,71,,8,6,2,0,27,12,ordinary,21,full_coverage_and_all_discovered_cleared,299,6353.655894,40.0,constant,0.03556929202750325
20,6,True,0,20,2,3,1,edge__adversarial-positive__71,edge__adversarial-positive,10,9,,13,12,328,bounded_transverse_width,,base,0,0.03491999999999962,,12,,0,0,,,,,False,0,0,9,0,48,0,,4,3,313,range_grid21_7,,,[],21908.279468816185,0,0.0,False,0,,524.9713245,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",,30.0,4,,,71,1.0,8,6,2,0,27,12,ordinary,21,full_coverage_and_all_discovered_cleared,290,6299.655894,40.0,constant,0.034933999995701015
20,6,True,0,20,2,3,1,edge__adversarial-positive__71,edge__adversarial-positive,10,9,12,13,12,325,bounded_transverse_width,,base,0,0.037500999999998896,2,12,,0,0,,12,0,10,False,0,0,12,0,48,0,8,4,3,310,predict_grid21_7,8,,[],21908.279468816185,0,0.0,False,0,233,523.7213245,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",3,30.0,4,,,71,1.0,8,6,2,0,27,12,ordinary,21,full_coverage_and_all_discovered_cleared,290,6284.655894,40.0,constant,0.03752279200125486
12,3,True,0,12,2,2,0,edge__adversarial-positive__71,edge__adversarial-positive,10,0,,12,12,375,bounded_transverse_width,,locked,42,0.03989899999999835,,12,cached_distance_prefix_sum,0,0,,,,,True,0,0,0,2,0,0,,4,2,361,locked_full_grid21_7,,,[],21406.513918247158,0,0.0,False,0,,540.608565,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",,30.0,4,,,71,1.0,9,0,7,2,21,12,ordinary,21,full_coverage_and_all_discovered_cleared,341,6487.30278,40.0,constant,0.039924916985910386
12,3,True,0,12,2,2,0,edge__adversarial-positive__71,edge__adversarial-positive,10,66,67,12,12,308,bounded_transverse_width,,locked,42,0.041814999999999714,4,12,cached_distance_prefix_sum,0,0,,67,0,63,True,0,0,67,2,0,0,8,4,2,294,count_locked_grid21_7,8,8,[],21406.513918247158,0,0.0,False,0,468,507.4418983333333,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",1,30.0,4,0,0,71,1.0,9,0,7,2,21,12,ordinary,21,full_coverage_and_all_discovered_cleared,278,6089.30278,40.0,constant,0.04183929204009473
10,0,True,0,10,5,5,0,edge__adversarial-positive__71,edge__adversarial-positive,7,,,12,12,334,bounded_transverse_width,,,,0.03176599999999752,,12,,0,0,,,,,,0,0,,3,43,0,,2,2,320,width_grid21_29,,,[],21636.000329845527,0,0.0,False,0,,523.9333391666667,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",,30.0,4,,,71,,11,1,0,3,22,12,ordinary,21,full_coverage_and_all_discovered_cleared,300,6287.20007,40.0,constant,0.031774249975569546
10,0,True,0,10,5,5,0,edge__adversarial-positive__71,edge__adversarial-positive,7,1,,12,12,333,bounded_transverse_width,,base,0,0.03202799999999684,,12,,0,0,,,,,False,0,0,1,3,43,0,,2,2,319,range_grid21_29,,,[],21636.000329845527,0,0.0,False,0,,523.4333391666667,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",,30.0,4,,,71,1.0,11,1,0,3,22,12,ordinary,21,full_coverage_and_all_discovered_cleared,299,6281.20007,40.0,constant,0.032050583977252245
10,0,True,0,10,5,5,0,edge__adversarial-positive__71,edge__adversarial-positive,7,1,1,12,12,333,bounded_transverse_width,,base,0,0.03451399999999438,0,12,,0,0,,1,0,1,False,0,0,1,3,43,0,8,2,2,319,predict_grid21_29,8,,[],21636.000329845527,0,0.0,False,0,360,523.4333391666667,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",0,30.0,4,,,71,1.0,11,1,0,3,22,12,ordinary,21,full_coverage_and_all_discovered_cleared,299,6281.20007,40.0,constant,0.03453054098645225
12,0,True,0,12,3,3,0,edge__adversarial-positive__71,edge__adversarial-positive,9,0,,12,12,358,bounded_transverse_width,,locked,45,0.04247500000000315,,12,cached_distance_prefix_sum,0,0,,,,,True,0,0,0,6,0,0,,3,3,344,locked_full_grid21_29,,,[],20752.18959568158,0,0.0,False,0,,520.7031601666666,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",,30.0,4,,,71,1.0,6,4,21,6,24,12,ordinary,21,full_coverage_and_all_discovered_cleared,318,6248.437922,40.0,constant,0.04251241602469236
12,0,True,0,12,3,3,0,edge__adversarial-positive__71,edge__adversarial-positive,9,44,44,12,12,314,bounded_transverse_width,,locked,45,0.04462999999999795,0,12,cached_distance_prefix_sum,0,0,,44,0,44,True,0,0,44,6,0,0,8,3,3,300,count_locked_grid21_29,8,8,[],20752.18959568158,0,0.0,False,0,558,498.7031601666667,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",0,30.0,4,0,0,71,1.0,6,4,21,6,24,12,ordinary,21,full_coverage_and_all_discovered_cleared,274,5984.437922,40.0,constant,0.04464545799419284
10,1,True,0,10,2,3,0,edge__adversarial-negative__67,edge__adversarial-negative,8,,,11,10,382,bounded_transverse_width,,,,0.03586899999999815,,10,,0,0,,,,,,0,0,,4,41,0,,4,3,369,width_convex22,,,[],21771.869815222402,0,0.0,False,0,,659.937396,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",,30.0,4,,,67,,9,0,1,4,19,10,ordinary,22,full_coverage_and_all_discovered_cleared,347,6599.37396,40.0,constant,0.03587604098720476
10,1,True,0,10,2,3,0,edge__adversarial-negative__67,edge__adversarial-negative,8,20,,11,10,362,bounded_transverse_width,,base,0,0.035598999999997716,,10,,0,0,,,,,False,0,0,20,4,41,0,,4,3,349,range_convex22,,,[],21771.869815222402,0,0.0,False,0,,648.037396,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",,30.0,4,,,67,1.0,9,0,1,4,19,10,ordinary,22,full_coverage_and_all_discovered_cleared,328,6480.37396,40.0,constant,0.03561824996722862
10,1,True,0,10,2,3,0,edge__adversarial-negative__67,edge__adversarial-negative,8,20,20,11,10,362,bounded_transverse_width,,base,0,0.039166999999999064,1,10,,0,0,,20,0,19,False,0,0,20,4,41,0,8,4,3,349,predict_convex22,10,,[],21771.869815222402,0,0.0,False,0,367,648.037396,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",0,30.0,4,,,67,1.0,9,0,1,4,19,10,ordinary,22,full_coverage_and_all_discovered_cleared,328,6480.37396,40.0,constant,0.039222916995640844
